,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331181,19,28.076,优,--,19,9,33,优,#00E400,#00E400,8,粮食大楼,#00E400,8,优,优,优,331100,#00E400,119.1217,#00E400,5,优,0.4,优,#00E400,#00E400,331181002,优,#00E400,丽水市,#00E400,优,8,11,#00E400,1,2026-08-08 23:00:00
1,优,331023,26,29.1504,优,--,13,6,27,优,#00E400,#00E400,5,育青中学,#00E400,9,优,优,优,331000,#00E400,121.0091,#00E400,5,优,0.4,优,#00E400,#00E400,331023001,优,#00E400,台州市,#00E400,优,8,8,#00E400,2,2026-08-08 23:00:00
2,优,331126,27,27.6211,优,--,19,5,30,优,#00E400,#00E400,6,庆元气象局,#00E400,9,优,优,优,331100,#00E400,119.0788,#00E400,5,优,0.6,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,9,12,#00E400,2,2026-08-08 23:00:00
3,优,330382,31,28.0297,优,--,13,6,32,优,#00E400,#00E400,4,柳市,#00E400,10,优,优,优,330300,#00E400,120.891,#00E400,2,优,0.3,优,#00E400,#00E400,330382002,优,#00E400,温州市,#00E400,优,5,7,#00E400,4,2026-08-08 23:00:00
4,优,330324,29,28.044335,优,--,15,8,33,优,#00E400,#00E400,4,瓯北,#00E400,10,优,优,优,330300,#00E400,120.654963,#00E400,3,优,0.4,优,#00E400,#00E400,330324002,优,#00E400,温州市,#00E400,优,9,8,#00E400,4,2026-08-08 23:00:00
5,优,330681,28,29.6818,优,--,16,5,40,优,#00E400,#00E400,8,杨树畈,#00E400,10,优,优,优,330600,#00E400,120.2359,#00E400,5,优,0.5,优,#00E400,#00E400,330681001,优,#00E400,绍兴市,#00E400,优,10,10,#00E400,4,2026-08-08 23:00:00
6,优,330681,29,29.726389,优,--,20,6,43,优,#00E400,#00E400,6,青少年宫,#00E400,10,优,优,优,330600,#00E400,120.199722,#00E400,7,优,0.3,优,#00E400,#00E400,330681002,优,#00E400,绍兴市,#00E400,优,9,14,#00E400,4,2026-08-08 23:00:00
7,优,330727,30,29.039869,优,--,19,3,36,优,#00E400,#00E400,7,南园初中,#00E400,10,优,优,优,330700,#00E400,120.440622,#00E400,4,优,0.5,优,#00E400,#00E400,330727003,优,#00E400,金华市,#00E400,优,4,12,#00E400,4,2026-08-08 23:00:00
8,优,330783,30,29.30093,优,--,20,7,40,优,#00E400,#00E400,7,广厦学院,#00E400,10,优,优,优,330700,#00E400,120.24157,#00E400,7,优,0.5,优,#00E400,#00E400,330783001,优,#00E400,金华市,#00E400,优,10,11,#00E400,4,2026-08-08 23:00:00
9,优,331083,32,28.12715,优,--,13,2,36,优,#00E400,#00E400,2,玉环环监站,#00E400,10,优,优,优,331000,#00E400,121.2339,#00E400,3,优,0.5,优,#00E400,#00E400,331021001,优,#00E400,台州市,#00E400,优,8,7,#00E400,4,2026-08-08 23:00:00
10,优,331023,32,29.1342,优,--,11,5,34,优,#00E400,#00E400,4,天台实验中学,#00E400,10,优,优,优,331000,#00E400,121.0349,#00E400,5,优,0.5,优,#00E400,#00E400,331023002,优,#00E400,台州市,#00E400,优,5,8,#00E400,4,2026-08-08 23:00:00
11,优,331082,32,28.84326,优,--,13,10,31,优,#00E400,#00E400,4,巾山实验小学,#00E400,10,优,优,优,331000,#00E400,121.136,#00E400,5,优,0.3,优,#00E400,#00E400,331082002,优,#00E400,台州市,#00E400,优,7,8,#00E400,4,2026-08-08 23:00:00
12,优,330305,35,27.8342,优,--,12,4,39,优,#00E400,#00E400,6,洞头气象局,#00E400,11,优,优,优,330300,#00E400,121.1502,#00E400,1,优,0.3,优,#00E400,#00E400,330305001,优,#00E400,温州市,#00E400,优,4,5,#00E400,13,2026-08-08 23:00:00
