,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,330381,24,27.791645,优,--,21,22,52,优,#00E400,#00E400,7,花园桥,#00E400,11,优,优,优,330300,#00E400,120.62372,#00E400,5,优,0.5,优,#00E400,#00E400,330381001,优,#00E400,温州市,#00E400,优,9,13,#00E400,1,2026-08-12 22:00:00
1,优,330381,36,27.782284,优,--,18,15,69,优,#00E400,#00E400,9,安阳新区,#00E400,12,优,优,优,330300,#00E400,120.650915,#00E400,7,优,0.5,优,#00E400,#00E400,330381002,优,#00E400,温州市,#00E400,优,10,15,#00E400,2,2026-08-12 22:00:00
2,优,330822,40,28.9012,优,--,13,21,65,优,#00E400,#00E400,4,图书馆大楼,#00E400,13,优,优,优,330800,#00E400,118.5062,#00E400,1,优,0.4,优,#00E400,#00E400,330822002,优,#00E400,衢州市,#00E400,优,7,6,#00E400,3,2026-08-12 22:00:00
3,优,330522,43,31.0263,优,--,9,15,60,优,#00E400,#00E400,4,龙山新区,#00E400,14,优,优,优,330500,#00E400,119.9046,#00E400,8,优,0.4,优,#00E400,#00E400,330522002,优,#00E400,湖州市,#00E400,优,9,6,#00E400,4,2026-08-12 22:00:00
4,优,330522,45,31.0143,优,--,9,12,59,优,#00E400,#00E400,3,职教中心,#00E400,15,优,优,优,330500,#00E400,119.8935,#00E400,8,优,0.4,优,#00E400,#00E400,330522001,优,#00E400,湖州市,#00E400,优,10,5,#00E400,5,2026-08-12 22:00:00
5,优,330213,23,29.693,优,--,13,32,55,优,#00E400,#00E400,4,溪口政府大楼,#00E400,16,优,优,优,330200,#00E400,121.2774,#00E400,9,优,0.4,优,#00E400,#00E400,330283T_1,优,#00E400,宁波市,#00E400,优,13,9,#00E400,6,2026-08-12 22:00:00
6,优,330781,38,29.229931,优,--,16,21,74,优,#00E400,#00E400,8,兰溪八中,#00E400,16,优,优,优,330700,#00E400,119.475172,#00E400,10,优,0.6,优,#00E400,#00E400,330781002,优,#00E400,金华市,#00E400,优,16,11,#00E400,6,2026-08-12 22:00:00
7,优,330824,19,29.1343,优,--,16,9,46,优,#00E400,#00E400,6,开化气象局,#00E400,16,优,优,优,330800,#00E400,118.402,#00E400,5,优,0.4,优,#00E400,#00E400,330824001,优,#00E400,衢州市,#00E400,优,16,5,#00E400,6,2026-08-12 22:00:00
8,优,331024,49,28.7403,优,--,13,11,67,优,#00E400,#00E400,7,新生中学,#00E400,16,优,优,优,331000,#00E400,120.4728,#00E400,8,优,0.5,优,#00E400,#00E400,331024002,优,#00E400,台州市,#00E400,优,12,7,#00E400,6,2026-08-12 22:00:00
9,优,331125,26,28.1173,优,--,17,19,51,优,#00E400,#00E400,5,云和监测楼,#00E400,16,优,优,优,331100,#00E400,119.5626,#00E400,8,优,0.5,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,16,9,#00E400,6,2026-08-12 22:00:00
