,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331126,45,27.629585,优,--,17,9,66,优,#00E400,#00E400,6,庆元监测楼,#00E400,15,优,优,优,331100,#00E400,119.054809,#00E400,9,优,0.6,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,14,10,#00E400,1,2026-09-13 18:00:00
1,优,331126,56,27.6211,优,--,17,4,68,优,#00E400,#00E400,6,庆元气象局,#00E400,18,优,优,优,331100,#00E400,119.0788,#00E400,10,优,0.6,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,14,12,#00E400,2,2026-09-13 18:00:00
2,优,330382,58,28.0297,优,--,23,25,81,优,#00E400,#00E400,4,柳市,#00E400,19,优,优,优,330300,#00E400,120.891,#00E400,7,优,0.6,优,#00E400,#00E400,330382002,优,#00E400,温州市,#00E400,优,10,13,#00E400,3,2026-09-13 18:00:00
3,优,330382,64,28.1209,优,--,20,15,78,优,#00E400,#00E400,5,乐成,#00E400,20,优,优,优,330300,#00E400,120.9659,#00E400,9,优,0.6,优,#00E400,#00E400,330382001,优,#00E400,温州市,#00E400,优,15,12,#00E400,4,2026-09-13 18:00:00
4,优,330324,64,28.158269,优,--,27,21,87,优,#00E400,#00E400,5,上塘,#00E400,20,优,优,优,330300,#00E400,120.694244,#00E400,9,优,0.7,优,#00E400,#00E400,330324001,优,#00E400,温州市,#00E400,优,17,16,#00E400,4,2026-09-13 18:00:00
5,优,330324,63,28.044335,优,--,26,23,84,优,#00E400,#00E400,5,瓯北,#00E400,20,优,优,优,330300,#00E400,120.654963,#00E400,13,优,0.6,优,#00E400,#00E400,330324002,优,#00E400,温州市,#00E400,优,18,16,#00E400,4,2026-09-13 18:00:00
6,优,331083,63,28.2221,优,--,20,21,92,优,#00E400,#00E400,4,楚门中心小学,#00E400,20,优,优,优,331000,#00E400,121.2846,#00E400,14,优,0.5,优,#00E400,#00E400,331021002,优,#00E400,台州市,#00E400,优,19,14,#00E400,4,2026-09-13 18:00:00
7,优,331081,63,28.39136,优,--,26,16,91,优,#00E400,#00E400,3,之江高级中学,#00E400,20,优,优,优,331000,#00E400,121.37696,#00E400,10,优,0.4,优,#00E400,#00E400,331081002,优,#00E400,台州市,#00E400,优,18,14,#00E400,4,2026-09-13 18:00:00
8,优,331083,67,28.12715,优,--,24,8,88,优,#00E400,#00E400,3,玉环环监站,#00E400,21,优,优,优,331000,#00E400,121.2339,#00E400,10,优,0.5,优,#00E400,#00E400,331021001,优,#00E400,台州市,#00E400,优,16,12,#00E400,9,2026-09-13 18:00:00
9,优,331081,60,28.37558,优,--,25,15,79,优,#00E400,#00E400,6,温岭环监站,#00E400,21,优,优,优,331000,#00E400,121.36579,#00E400,14,优,0.6,优,#00E400,#00E400,331081001,优,#00E400,台州市,#00E400,优,21,16,#00E400,9,2026-09-13 18:00:00
10,优,330381,44,27.791645,优,--,29,25,76,优,#00E400,#00E400,10,花园桥,#00E400,23,优,优,优,330300,#00E400,120.62372,#00E400,12,优,0.6,优,#00E400,#00E400,330381001,优,#00E400,温州市,#00E400,优,23,14,#00E400,11,2026-09-13 18:00:00
11,优,330305,79,27.8342,优,--,18,8,87,优,#00E400,#00E400,8,洞头气象局,#00E400,25,优,优,优,330300,#00E400,121.1502,#00E400,13,优,0.4,优,#00E400,#00E400,330305001,优,#00E400,温州市,#00E400,优,14,9,#00E400,12,2026-09-13 18:00:00
12,优,330329,78,27.557,优,--,25,7,82,优,#00E400,#00E400,6,罗阳,#00E400,25,优,优,优,330300,#00E400,119.7084,#00E400,17,优,0.5,优,#00E400,#00E400,330329001,优,#00E400,温州市,#00E400,优,23,17,#00E400,12,2026-09-13 18:00:00
13,优,330329,83,27.5438,优,--,29,6,84,优,#00E400,#00E400,8,泰顺实验中学,#00E400,26,优,优,优,330300,#00E400,119.716111,#00E400,15,优,0.4,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,25,17,#00E400,14,2026-09-13 18:00:00
14,优,331082,82,28.873,优,--,27,16,100,优,#00E400,#00E400,6,临海环保大楼,#00E400,26,优,优,优,331000,#00E400,121.1769,#00E400,16,优,0.7,优,#00E400,#00E400,331082001,优,#00E400,台州市,#00E400,优,26,17,#00E400,14,2026-09-13 18:00:00
15,优,330328,88,27.7838,优,--,36,8,90,优,#00E400,#00E400,9,大峃,#00E400,28,优,优,优,330300,#00E400,120.085,#00E400,15,优,0.4,优,#00E400,#00E400,330328001,优,#00E400,温州市,#00E400,优,25,18,#00E400,16,2026-09-13 18:00:00
16,良,331121,90,28.1341,优,--,40,16,112,优,#00E400,#00E400,3,塔山小学,#FFFF00,29,优,优,优,331100,#00E400,120.2936,#00E400,18,优,0.5,优,#00E400,#00E400,331121001,优,#00E400,丽水市,#00E400,优,29,24,#00E400,17,2026-09-13 18:00:00
