,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331126,24,27.629585,优,--,17,6,48,优,#00E400,#00E400,5,庆元监测楼,#00E400,10,优,优,优,331100,#00E400,119.054809,#00E400,7,优,0.6,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,10,10,#00E400,1,2026-09-13 21:00:00
1,优,330381,35,27.791645,优,--,27,19,60,优,#00E400,#00E400,9,花园桥,#00E400,15,优,优,优,330300,#00E400,120.62372,#00E400,8,优,0.5,优,#00E400,#00E400,330381001,优,#00E400,温州市,#00E400,优,15,13,#00E400,2,2026-09-13 21:00:00
2,优,331126,34,27.6211,优,--,17,3,54,优,#00E400,#00E400,6,庆元气象局,#00E400,16,优,优,优,331100,#00E400,119.0788,#00E400,11,优,0.6,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,14,12,#00E400,3,2026-09-13 21:00:00
3,优,330381,53,27.782284,优,--,20,18,65,优,#00E400,#00E400,9,安阳新区,#00E400,17,优,优,优,330300,#00E400,120.650915,#00E400,9,优,0.5,优,#00E400,#00E400,330381002,优,#00E400,温州市,#00E400,优,12,14,#00E400,4,2026-09-13 21:00:00
4,优,330324,52,28.044335,优,--,21,18,66,优,#00E400,#00E400,5,瓯北,#00E400,17,优,优,优,330300,#00E400,120.654963,#00E400,7,优,0.6,优,#00E400,#00E400,330324002,优,#00E400,温州市,#00E400,优,12,13,#00E400,4,2026-09-13 21:00:00
5,优,330324,52,28.158269,优,--,24,26,71,优,#00E400,#00E400,5,上塘,#00E400,19,优,优,优,330300,#00E400,120.694244,#00E400,9,优,0.7,优,#00E400,#00E400,330324001,优,#00E400,温州市,#00E400,优,19,13,#00E400,6,2026-09-13 21:00:00
6,优,330326,61,27.6593,优,--,30,12,76,优,#00E400,#00E400,9,平阳监测站,#00E400,20,优,优,优,330300,#00E400,120.5705,#00E400,9,优,0.5,优,#00E400,#00E400,330326001,优,#00E400,温州市,#00E400,优,15,14,#00E400,7,2026-09-13 21:00:00
7,优,331121,62,28.1341,优,--,38,22,96,优,#00E400,#00E400,3,塔山小学,#00E400,20,优,优,优,331100,#00E400,120.2936,#00E400,13,优,0.5,优,#00E400,#00E400,331121001,优,#00E400,丽水市,#00E400,优,19,23,#00E400,7,2026-09-13 21:00:00
8,优,330326,68,27.6722,优,--,30,14,87,优,#00E400,#00E400,6,昆阳镇政府,#00E400,22,优,优,优,330300,#00E400,120.5542,#00E400,10,优,0.7,优,#00E400,#00E400,330326002,优,#00E400,温州市,#00E400,优,13,18,#00E400,9,2026-09-13 21:00:00
9,优,330383,68,27.5812,优,--,32,14,79,优,#00E400,#00E400,6,龙港,#00E400,22,优,优,优,330300,#00E400,120.5489,#00E400,10,优,0.5,优,#00E400,#00E400,330327002,优,#00E400,温州市,#00E400,优,12,20,#00E400,9,2026-09-13 21:00:00
