timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-08-08T0100,2648A,104.1467,36.5482,白银市,动力公司,,20,9,21,7,11,64,64,NA,NA,16,11,5,10,0.4,0.4
2026-08-08T0100,2512A,106.6102,23.901,百色市,市监测站,,31,31,22,9,8,31,31,NA,NA,9,7,9,7,0.5,0.5
2026-08-08T0100,2513A,106.6524,23.8842,百色市,市中心血站,,47,47,31,24,12,6,6,NA,NA,32,12,16,11,0.7,0.4
2026-08-08T0100,4133A,106.6273,23.8798,百色市,龙景西路,,29,25,29,20,13,12,12,NA,NA,14,11,7,7,0.5,0.5
2026-08-08T0100,2270A,117.396,32.9389,蚌埠市,工人疗养院,,46,45,43,32,25,51,51,NA,NA,16,8,5,6,0.5,0.5
2026-08-08T0100,2271A,117.3606,32.9428,蚌埠市,百货大楼,,25,25,28,16,19,70,70,NA,NA,10,10,9,9,0.8,0.8
2026-08-08T0100,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,,46,39,37,32,23,6,6,NA,NA,70,29,5,6,0.5,0.5
2026-08-08T0100,2274A,117.3534,32.9672,蚌埠市,淮上区政府,,42,29,31,29,22,62,62,NA,NA,12,10,6,5,0.6,0.5
2026-08-08T0100,2275A,117.3143,32.8977,蚌埠市,高新区,,25,19,28,17,20,67,67,NA,NA,10,12,9,10,0.5,0.5
2026-08-08T0100,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,,34,34,39,23,24,73,73,NA,NA,9,12,8,8,0.5,0.5
2026-08-08T0100,1585A,109.8761,40.6533,包头市,市环境监测站,,32,29,36,22,25,70,70,NA,NA,28,24,7,8,1.2,0.8
2026-08-08T0100,1587A,109.9992,40.5843,包头市,包头八中,颗粒物(PM10),58,61,47,37,28,46,46,NA,NA,46,26,8,9,1.7,0.9
2026-08-08T0100,1589A,109.8641,40.6288,包头市,惠龙物流,,40,40,38,28,28,62,62,NA,NA,38,24,13,9,3.1,1.1
2026-08-08T0100,1590A,110.0376,40.5546,包头市,东河鸿龙湾,颗粒物(PM10),58,60,41,30,29,17,17,NA,NA,47,21,6,6,0.7,0.6
2026-08-08T0100,3283A,109.9154,40.5684,包头市,滨河大厦,颗粒物(PM10),54,55,37,31,28,7,7,NA,NA,83,28,11,10,1.8,0.9
2026-08-08T0100,3419A,109.9449,40.6259,包头市,包头市委党校,颗粒物(PM10),52,52,34,31,27,55,55,NA,NA,43,26,17,10,5.0,1.4
2026-08-08T0100,3683A,109.8332,40.6577,包头市,昆区政府,,48,48,40,33,28,39,39,NA,NA,63,32,6,12,1.0,0.9
2026-08-08T0100,1931A,107.0802,34.3129,宝鸡市,竹园沟,,24,24,22,14,15,27,27,NA,NA,8,8,4,4,0.5,0.5
2026-08-08T0100,1933A,107.1429,34.3549,宝鸡市,监测站,,25,18,28,17,18,28,28,NA,NA,8,10,8,9,0.4,0.5
2026-08-08T0100,1934A,107.1172,34.3759,宝鸡市,技工学校,,35,25,28,24,21,32,32,NA,NA,5,6,5,6,0.6,0.6
2026-08-08T0100,1936A,107.2025,34.3518,宝鸡市,文理学院,,26,26,29,18,20,40,40,NA,NA,14,13,4,5,0.5,0.5
2026-08-08T0100,1937A,107.2396,34.3626,宝鸡市,三迪小学,,23,23,30,16,21,36,36,NA,NA,16,12,4,4,0.6,0.6
2026-08-08T0100,4155A,107.1721,34.3558,宝鸡市,滨河北路,,31,31,28,19,19,30,30,NA,NA,8,7,3,3,0.7,0.7
2026-08-08T0100,4308A,107.3898,34.3601,宝鸡市,陈仓区北开路21号,,45,44,33,31,23,46,46,NA,NA,17,10,4,4,0.5,0.4
2026-08-08T0100,1051A,115.4803,38.8568,保定市,游泳馆,,34,21,36,20,28,106,106,NA,NA,1,7,3,3,0,0
2026-08-08T0100,1052A,115.509,38.8895,保定市,华电二区,,35,35,48,14,23,107,107,NA,NA,2,7,3,2,0.5,0.5
2026-08-08T0100,1053A,115.4588,38.9037,保定市,接待中心,,31,23,37,14,26,98,98,NA,NA,2,7,1,2,0.1,0.1
2026-08-08T0100,1054A,115.4484,38.8344,保定市,地表水厂,,32,26,44,14,25,100,100,NA,NA,2,9,1,2,0.3,0.4
2026-08-08T0100,3581A,115.3136,38.9511,保定市,满城区生态环境分局,,37,19,32,8,23,117,117,NA,NA,3,6,3,3,0.1,0.1
2026-08-08T0100,3582A,115.4709,38.7628,保定市,清苑区第二中学,,33,16,45,10,25,103,103,NA,NA,3,14,3,2,0.3,0.3
2026-08-08T0100,3583A,115.6231,39.0223,保定市,徐水物探局,,29,12,25,11,25,92,92,NA,NA,3,8,2,3,0.3,0.3
2026-08-08T0100,4004A,115.4199,38.8665,保定市,双鹰农机,,32,21,37,16,27,101,101,NA,NA,2,6,1,2,0.2,0.2
2026-08-08T0100,4034A,115.515,38.8589,保定市,植保所站,,42,42,31,11,24,114,114,NA,NA,3,8,2,3,0.0,0.1
2026-08-08T0100,2594A,99.1589,25.1137,保山市,市环境监测站,,12,9,13,7,7,37,37,NA,NA,4,8,5,6,0.2,0.3
2026-08-08T0100,2595A,99.1616,25.1381,保山市,市环保局,,16,NA,8,3,8,51,51,NA,NA,2,6,5,5,0.3,0.4
2026-08-08T0100,1867A,109.1435,21.4085,北海市,海滩公园,,21,11,26,3,13,65,65,NA,NA,2,5,2,5,0.3,0.4
2026-08-08T0100,1868A,109.0983,21.466,北海市,新市环保局,,30,30,22,3,10,62,62,NA,NA,5,8,4,5,0.4,0.4
2026-08-08T0100,1869A,109.1775,21.5232,北海市,北海工业园,,19,8,22,7,10,60,60,NA,NA,5,7,2,5,0.5,0.4
2026-08-08T0100,3400A,109.1844,21.4396,北海市,龙潭自来水厂,,16,10,23,3,12,50,50,NA,NA,3,6,4,6,0.4,0.5
2026-08-08T0100,1001A,116.3611,39.8786,北京市,万寿西宫,,18,16,29,7,18,56,56,NA,NA,15,13,1,1,0.5,0.5
2026-08-08T0100,1003A,116.4174,39.9289,北京市,东四,,19,15,27,9,17,58,58,NA,NA,18,15,2,2,0.3,0.4
2026-08-08T0100,1004A,116.4073,39.8858,北京市,天坛,,16,16,32,8,18,20,20,NA,NA,11,12,2,2,0.5,0.6
2026-08-08T0100,1005A,116.4622,39.9364,北京市,农展馆,,21,21,30,13,21,39,39,NA,NA,22,17,3,3,0.2,0.4
2026-08-08T0100,1006A,116.3399,39.9293,北京市,官园,,19,19,32,9,18,40,40,NA,NA,29,19,3,3,0.5,0.5
2026-08-08T0100,1007A,116.2879,39.9613,北京市,海淀万柳,,20,20,29,10,17,30,30,NA,NA,18,16,3,3,0.5,0.4
2026-08-08T0100,1008A,116.6635,40.1349,北京市,顺义新城,,19,19,23,11,15,43,43,NA,NA,6,5,2,1,0.4,0.5
2026-08-08T0100,1009A,116.6275,40.327,北京市,怀柔镇,,14,14,23,8,14,40,40,NA,NA,13,8,3,3,0.4,0.5
2026-08-08T0100,1010A,116.2295,40.217,北京市,昌平镇,,15,15,25,9,15,26,26,NA,NA,8,10,2,3,0.6,0.7
2026-08-08T0100,1011A,116.3968,39.982,北京市,奥体中心,,19,19,28,12,17,32,32,NA,NA,26,20,3,3,0.4,0.4
2026-08-08T0100,3418A,116.8336,40.4095,北京市,密云新城,,18,18,20,10,12,45,45,NA,NA,3,3,1,2,0.5,0.4
2026-08-08T0100,3671A,116.0879,39.9725,北京市,门头沟三家店,,12,11,20,8,16,36,36,NA,NA,12,9,1,2,0.6,0.6
2026-08-08T0100,3672A,116.1507,39.8246,北京市,丰台云岗,,17,17,31,3,15,35,35,NA,NA,7,9,4,4,0.5,0.5
2026-08-08T0100,3674A,115.9578,39.7602,北京市,房山燕山,,17,17,31,6,19,50,50,NA,NA,4,7,2,2,0.5,0.4
2026-08-08T0100,3675A,116.4669,39.7734,北京市,大兴旧宫,,14,14,34,8,19,32,32,NA,NA,15,15,2,1,0.6,0.7
2026-08-08T0100,3694A,115.9859,40.4562,北京市,延庆石河营,,20,12,25,8,14,62,62,NA,NA,2,11,3,3,0.3,0.4
2026-08-08T0100,3695A,116.6151,40.3052,北京市,怀柔新城,,13,10,20,3,18,41,41,NA,NA,6,4,3,2,0.5,0.6
2026-08-08T0100,3696A,116.2542,39.8764,北京市,丰台小屯,,18,18,29,6,15,37,37,NA,NA,12,15,2,2,0.5,0.5
2026-08-08T0100,3697A,116.8399,40.3843,北京市,密云镇,,21,21,22,9,13,38,38,NA,NA,7,7,3,3,0.5,0.5
2026-08-08T0100,4057A,115.9423,40.4431,北京市,延庆百泉,,23,11,20,7,13,71,71,NA,NA,1,12,1,1,0.4,0.4
2026-08-08T0100,4058A,116.6598,39.9164,北京市,通州新华,,20,20,32,11,18,28,28,NA,NA,30,17,1,1,0.5,0.6
2026-08-08T0100,4182A,116.1942,39.9158,北京市,石景山八角,,13,13,27,6,15,33,33,NA,NA,23,15,2,4,0.5,0.5
2026-08-08T0100,4194A,117.078628,40.151726,北京市,平谷新城,,18,18,24,8,14,39,39,NA,NA,5,6,1,1,0.5,0.5
2026-08-08T0100,1761A,123.8274146,41.31234549,本溪市,大峪,,18,14,31,6,14,57,57,NA,NA,8,14,4,4,0.4,0.6
2026-08-08T0100,1763A,123.7169,41.3094,本溪市,彩屯,,18,16,33,3,17,56,56,NA,NA,7,13,9,7,0.2,0.7
2026-08-08T0100,1764A,123.7672166,41.28649327,本溪市,东明,,21,17,31,3,13,65,65,NA,NA,6,14,4,4,0.6,0.8
2026-08-08T0100,1765A,123.799345,41.266614,本溪市,新立屯,,19,14,27,3,14,59,59,NA,NA,6,12,6,7,0.5,0.8
2026-08-08T0100,1766A,123.829144,41.336777,本溪市,威宁,,16,16,24,7,13,50,50,NA,NA,11,9,5,5,0.4,0.5
2026-08-08T0100,2587A,105.287,27.3133,毕节市,八中,,25,17,20,3,12,80,80,NA,NA,6,10,7,7,0.4,0.5
2026-08-08T0100,2588A,105.3079,27.2987,毕节市,师专,,28,16,25,6,10,88,88,NA,NA,6,12,6,8,0.4,0.2
2026-08-08T0100,4263A,105.3688,27.3598,毕节市,工业大道,,24,24,19,14,10,41,41,NA,NA,17,11,9,8,/,/
2026-08-08T0100,1629A,117.9961,37.3604,滨州市,第二水厂,,24,24,37,3,17,73,73,NA,NA,2,8,5,6,0.7,0.8
2026-08-08T0100,1630A,117.9789,37.3931,滨州市,北中新校,,27,27,35,3,22,78,78,NA,NA,6,15,6,7,0.7,0.8
2026-08-08T0100,3514A,117.9379,37.3959,滨州市,中海酒店,,28,17,36,6,22,87,87,NA,NA,6,16,8,9,0.3,0.5
2026-08-08T0100,3515A,117.9381509,37.35547456,滨州市,开发区一中,,25,22,38,9,21,79,79,NA,NA,2,12,7,10,0.4,0.6
2026-08-08T0100,3516A,118.0914,37.6938,滨州市,金海六路,,25,22,38,3,25,78,78,NA,NA,10,27,4,7,0,0.2
2026-08-08T0100,4028A,117.9955,37.3752,滨州市,滨州市西街道办事处,,31,31,36,6,18,79,79,NA,NA,2,10,6,7,0.7,0.7
2026-08-08T0100,2311A,115.8071,33.8399,亳州市,污水处理厂,,48,35,48,33,31,122,122,NA,NA,7,12,4,3,0.6,0.7
2026-08-08T0100,2312A,115.7789,33.8519,亳州市,三国揽胜宫,,46,36,52,32,31,145,145,NA,NA,4,6,6,6,0.6,0.6
2026-08-08T0100,3332A,115.7631,33.803,亳州市,亳州学院,,47,37,48,29,31,148,148,NA,NA,5,6,1,2,0.7,0.7
2026-08-08T0100,2693A,82.0482,44.8553,博尔塔拉蒙古自治州,市党校,,47,47,33,13,10,103,103,NA,NA,4,4,4,3,0.1,0.1
2026-08-08T0100,2694A,82.0805,44.8966,博尔塔拉蒙古自治州,市环保局,,35,35,35,16,5,83,83,NA,NA,19,6,4,4,0.3,0.2
2026-08-08T0100,1071A,116.8733,38.2922,沧州市,沧县城建局,,34,34,46,15,30,64,64,NA,NA,2,8,3,4,0.4,0.6
2026-08-08T0100,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,10,10,23,7,8,15,15,NA,NA,2,4,4,4,0.3,0.3
2026-08-08T0100,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,14,14,11,6,7,16,16,NA,NA,7,7,3,4,0.3,0.3
2026-08-08T0100,2695A,80.2899,41.1684,阿克苏地区,电视台,细颗粒物(PM2.5),120,149,85,81,41,86,86,NA,NA,12,9,4,4,0.5,0.4
2026-08-08T0100,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),125,108,60,87,56,100,100,NA,NA,8,8,4,4,0.3,0.3
2026-08-08T0100,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,32,15,27,8,7,102,102,NA,NA,4,4,8,8,0.5,0.5
2026-08-08T0100,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,34,21,15,9,5,106,106,NA,NA,4,3,10,10,0.5,0.5
2026-08-08T0100,2708A,88.1266,47.8515,阿勒泰地区,市站,,40,40,27,9,3,65,65,NA,NA,6,12,8,8,0.3,0.3
2026-08-08T0100,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,42,42,20,7,8,71,71,NA,NA,7,7,8,8,0.4,0.4
2026-08-08T0100,2630A,80.1171,32.4999,阿里地区,阿里监测站,,22,13,7,3,2,68,68,NA,NA,8,25,6,5,0.2,0.2
2026-08-08T0100,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,24,6,11,3,2,76,76,NA,NA,1,9,7,7,0.2,0.2
2026-08-08T0100,2644A,109.0088,32.6974,安康市,汉滨区检察院,,23,12,33,3,14,72,72,NA,NA,4,6,1,2,0.4,0.5
2026-08-08T0100,4054A,109.0324,32.6913,安康市,市邮政管理局,,25,12,26,6,18,80,80,NA,NA,5,9,1,3,0.5,0.7
2026-08-08T0100,2291A,117.0806,30.5181,安庆市,环科院,,19,19,22,13,13,58,58,NA,NA,5,4,4,5,0.9,0.9
2026-08-08T0100,2292A,117.0331,30.5118,安庆市,马山宾馆,,20,14,22,13,14,64,64,NA,NA,5,7,2,4,0.9,1
2026-08-08T0100,2294A,116.9897,30.6146,安庆市,安庆大学,,18,16,20,10,13,56,56,NA,NA,7,7,4,5,0.4,0.5
2026-08-08T0100,3173A,117.0598,30.5351,安庆市,市人大,,20,NA,20,10,13,63,63,NA,NA,1,3,4,6,0.7,0.7
2026-08-08T0100,3123A,105.9408,26.2431,安顺市,凤凰山,,20,13,21,10,17,61,61,NA,NA,6,7,7,11,0.5,0.5
2026-08-08T0100,3124A,105.9443,26.2567,安顺市,金钟山,,19,10,18,3,15,58,58,NA,NA,6,7,8,12,0.4,0.5
2026-08-08T0100,3125A,105.8983,26.248,安顺市,娄家坡,,19,17,17,3,14,60,60,NA,NA,6,6,12,10,0.4,0.4
2026-08-08T0100,1819A,114.3552,36.1017,安阳市,红庙街,,48,48,55,32,35,85,85,NA,NA,14,8,4,6,0.7,1
2026-08-08T0100,1820A,114.361,36.0681,安阳市,银杏小区,颗粒物(PM10),53,54,51,35,33,94,94,NA,NA,15,5,1,2,0.5,0.6
2026-08-08T0100,3141A,114.3921,36.0879,安阳市,信访局,细颗粒物(PM2.5),56,52,53,38,37,101,101,NA,NA,10,7,2,5,0.3,0.5
2026-08-08T0100,1072A,116.8462,38.3189,沧州市,电视转播站,,42,42,50,20,28,67,67,NA,NA,6,8,1,3,0.0,0.2
2026-08-08T0100,1073A,116.8588,38.3161,沧州市,市环保局,NA,NA,28,44,18,28,59,59,NA,NA,5,7,NA,3,0.3,0.5
2026-08-08T0100,3324A,116.8011,38.294,沧州市,河北水利电力学院,,31,31,40,15,28,65,65,NA,NA,5,9,1,3,0.2,0.4
2026-08-08T0100,2622A,97.1813,31.1289,昌都市,昌都监测站,,30,10,11,3,5,96,96,NA,NA,8,9,3,2,0.3,0.3
2026-08-08T0100,3719A,97.1707,31.1428,昌都市,昌都会议中心,,34,19,12,8,6,107,107,NA,NA,5,5,1,2,0.4,0.3
2026-08-08T0100,2692A,87.2722,44.0298,昌吉回族自治州,新区政务中心,,27,27,20,17,11,46,46,NA,NA,24,12,7,8,0.6,0.4
2026-08-08T0100,3613A,87.3069,44.0093,昌吉回族自治州,亚心广场,,34,34,23,9,11,58,58,NA,NA,34,12,8,9,0.3,0.1
2026-08-08T0100,4164A,87.2057,43.9289,昌吉回族自治州,财政所,,43,43,31,15,9,34,34,NA,NA,18,14,8,8,0.5,0.3
2026-08-08T0100,1120A,125.2874,43.9024,长春市,客车厂,,22,18,12,15,8,44,44,NA,NA,12,10,3,3,0.4,0.4
2026-08-08T0100,1121A,125.2943,43.8508,长春市,邮电学院,,26,24,12,18,9,40,40,NA,NA,10,6,6,6,0.2,0.2
2026-08-08T0100,1122A,125.3648,43.8745,长春市,劳动公园,,28,28,15,18,10,25,25,NA,NA,24,11,10,5,0.2,0.2
2026-08-08T0100,1123A,125.3233,43.8781,长春市,园林处,,33,NA,12,23,10,39,39,NA,NA,10,6,6,4,0.3,0.3
2026-08-08T0100,1124A,125.4604,43.7904,长春市,净月潭,,18,12,10,12,7,27,27,NA,NA,10,8,7,6,0.2,0.2
2026-08-08T0100,1126A,125.38,43.8422,长春市,经开区环卫处,,25,19,15,17,10,35,35,NA,NA,12,8,5,5,0.3,0.3
2026-08-08T0100,1127A,125.234,43.7761,长春市,高新区管委会,,23,20,11,16,8,42,42,NA,NA,11,6,6,5,0.2,0.2
2026-08-08T0100,1128A,125.1695,43.83,长春市,岱山公园,,26,22,14,18,8,29,29,NA,NA,20,10,3,3,0.4,0.4
2026-08-08T0100,4281A,125.334645,43.916281,长春市,北亚泰大街1068号,,29,20,13,20,10,41,41,NA,NA,10,8,3,3,0.3,0.4
2026-08-08T0100,1335A,113.082,28.2421,长沙市,经开区环保局,,34,34,29,22,20,57,57,NA,NA,9,8,4,4,0.6,0.6
2026-08-08T0100,1336A,112.8873,28.2202,长沙市,高开区环保局,,28,27,28,19,20,58,58,NA,NA,9,6,3,4,0.7,0.7
2026-08-08T0100,1337A,113.0785,28.2012,长沙市,马坡岭,,31,31,30,19,20,73,73,NA,NA,8,9,6,7,0.4,0.4
2026-08-08T0100,1338A,112.9448,28.1894,长沙市,湖南师范大学,,32,29,31,22,21,60,60,NA,NA,9,5,7,6,0.4,0.4
2026-08-08T0100,1339A,113.0177,28.1322,长沙市,雨花区环保局,,33,30,31,23,21,62,62,NA,NA,16,11,6,6,0.9,0.9
2026-08-08T0100,1340A,112.9795,28.2593,长沙市,伍家岭,,32,32,31,22,20,56,56,NA,NA,11,8,5,4,0.5,0.5
2026-08-08T0100,1341A,113.002,28.1944,长沙市,火车新站,,30,30,30,21,20,60,60,NA,NA,11,7,4,4,0.5,0.4
2026-08-08T0100,1342A,112.9846,28.1177,长沙市,天心区环保局,,42,36,31,29,22,69,69,NA,NA,15,11,4,3,0.7,0.7
2026-08-08T0100,1343A,112.8906,28.1307,长沙市,湖南中医药大学,,28,27,29,19,20,64,64,NA,NA,8,7,6,6,0.8,0.8
2026-08-08T0100,1727A,113.1146,36.1547,长治市,清华站,细颗粒物(PM2.5),80,64,42,50,33,32,32,NA,NA,23,13,8,8,0.9,0.9
2026-08-08T0100,1730A,113.0887,36.2126,长治市,审计局,,49,36,41,34,36,117,117,NA,NA,6,13,10,10,0.9,1
2026-08-08T0100,1731A,113.0845,36.1856,长治市,长治八中,颗粒物(PM10),53,53,47,30,33,68,68,NA,NA,18,15,11,11,0.9,1
2026-08-08T0100,2845A,113.1561,36.1912,长治市,德盛苑,,50,37,32,35,30,96,96,NA,NA,4,8,9,10,0.9,1.4
2026-08-08T0100,3568A,113.0603,36.0464,长治市,向阳小学,颗粒物(PM10),58,60,43,27,24,10,10,NA,NA,17,10,6,6,1.1,1.1
2026-08-08T0100,3569A,112.8788,36.315,长治市,屯留一中,细颗粒物(PM2.5),62,58,39,41,29,65,65,NA,NA,19,9,10,10,2.0,1.5
2026-08-08T0100,4189A,113.113092,36.199482,长治市,英华南巷50号,细颗粒物(PM2.5),52,47,48,36,34,104,104,NA,NA,5,8,12,12,1.1,1.2
2026-08-08T0100,4190A,113.23666,36.33435,长治市,学府街1号,,50,46,51,35,38,113,113,NA,NA,2,5,8,8,0.8,1.1
2026-08-08T0100,1272A,117.2587,31.8703,合肥市,琥珀山庄,,24,17,24,10,11,76,76,NA,NA,9,11,7,8,0.4,0.4
2026-08-08T0100,1275A,117.2593,31.9376,合肥市,庐阳区,,24,17,24,11,13,74,74,NA,NA,10,11,9,9,0.7,0.7
2026-08-08T0100,1276A,117.345251,31.861615,合肥市,瑶海区,,24,24,20,9,11,66,66,NA,NA,5,6,4,3,0.6,0.6
2026-08-08T0100,1277A,117.3033,31.7967,合肥市,包河区,,19,17,21,13,10,51,51,NA,NA,26,26,10,11,0.3,0.3
2026-08-08T0100,1278A,117.278,31.7392,合肥市,滨湖新区,,22,22,20,11,9,62,62,NA,NA,12,9,7,8,0.6,0.6
2026-08-08T0100,1279A,117.1324,31.8395,合肥市,高新区,,23,19,28,12,14,71,71,NA,NA,12,15,7,7,0.6,0.6
2026-08-08T0100,3464A,117.3802,31.9148,合肥市,高教基地,,23,14,19,11,12,73,73,NA,NA,6,6,7,7,0.4,0.4
2026-08-08T0100,4098A,117.2518,31.8404,合肥市,中国科学技术大学,,25,14,19,9,11,79,79,NA,NA,5,7,10,10,0.4,0.4
2026-08-08T0100,3614A,79.9241,37.0878,和田地区,地区环保局,颗粒物(PM10),286,410,354,124,117,80,80,NA,NA,7,4,1,2,0.4,0.3
2026-08-08T0100,3615A,79.9132,37.1137,和田地区,市环保局,颗粒物(PM10),216,361,330,123,116,92,92,NA,NA,2,4,1,2,0.4,0.4
2026-08-08T0100,2517A,108.0496,24.6957,河池市,市环保站,,19,19,22,12,8,22,22,NA,NA,5,4,5,5,0.8,0.8
2026-08-08T0100,4302A,108.0901,24.6945,河池市,上任中路54号,,24,24,23,13,7,6,6,NA,NA,19,9,4,4,0.7,0.7
2026-08-08T0100,1697A,114.6962,23.7538,河源市,东埔,,19,17,31,13,22,52,52,NA,NA,7,12,4,5,0.6,0.7
2026-08-08T0100,1698A,114.6895,23.7232,河源市,老城,,25,23,35,17,26,32,32,NA,NA,13,12,8,9,0.8,0.8
2026-08-08T0100,3374A,115.5562,35.089,菏泽市,定陶老年大学,细颗粒物(PM2.5),60,51,48,40,32,95,95,NA,NA,15,14,4,5,0.6,0.5
2026-08-08T0100,4114A,115.4239,35.2593,菏泽市,黄河路600号,细颗粒物(PM2.5),92,NA,52,56,38,91,91,NA,NA,13,11,5,5,0.5,0.5
2026-08-08T0100,4115A,115.5025,35.2727,菏泽市,菏泽市人社局,细颗粒物(PM2.5),70,46,47,45,34,94,94,NA,NA,10,8,3,4,0.7,0.6
2026-08-08T0100,4184A,115.479691,35.244011,菏泽市,永昌路1号,细颗粒物(PM2.5),70,51,49,45,32,108,108,NA,NA,10,7,7,8,0.4,0.4
2026-08-08T0100,4193A,115.471542,35.280012,菏泽市,长城路999号,细颗粒物(PM2.5),82,NA,47,51,35,86,86,NA,NA,13,9,10,11,0.5,0.4
2026-08-08T0100,2514A,111.5264,24.4178,贺州市,环保小区,,29,25,32,20,19,27,27,NA,NA,16,9,10,11,0.4,0.4
2026-08-08T0100,2515A,111.561,24.4074,贺州市,政协大楼,,35,NA,24,24,22,20,20,NA,NA,20,14,10,12,0.6,0.6
2026-08-08T0100,3534A,111.4744,24.455,贺州市,西湾,,37,37,36,11,19,25,25,NA,NA,11,10,11,11,0.4,0.4
2026-08-08T0100,2385A,114.17,35.9019,鹤壁市,市监测站,颗粒物(PM10),65,70,47,41,41,99,99,NA,NA,9,5,1,3,1.3,0.8
2026-08-08T0100,2386A,114.2953,35.7512,鹤壁市,市交警支队,细颗粒物(PM2.5),62,53,43,41,31,96,96,NA,NA,14,12,6,7,0.7,0.7
2026-08-08T0100,2387A,114.2877,35.7302,鹤壁市,迎宾馆,细颗粒物(PM2.5),56,54,43,38,29,101,101,NA,NA,11,9,4,3,0.7,0.7
2026-08-08T0100,3474A,114.2616,35.6824,鹤壁市,大新区,,50,44,41,35,32,97,97,NA,NA,11,5,5,5,0.6,0.5
2026-08-08T0100,3596A,114.1573,35.9607,鹤壁市,南山宾馆,细颗粒物(PM2.5),80,65,39,50,38,97,97,NA,NA,16,8,5,4,0.8,0.4
