,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331126,71,27.6211,优,--,26,6,71,优,#00E400,#00E400,7,庆元气象局,#00E400,23,优,优,优,331100,#00E400,119.0788,#00E400,12,优,0.7,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,18,19,#00E400,1,2026-09-21 22:00:00
1,优,331126,74,27.629585,优,--,30,6,69,优,#00E400,#00E400,6,庆元监测楼,#00E400,24,优,优,优,331100,#00E400,119.054809,#00E400,14,优,0.5,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,17,20,#00E400,2,2026-09-21 22:00:00
2,良,330381,77,27.791645,优,--,24,19,124,优,#00E400,#00E400,9,花园桥,#FFFF00,28,优,优,优,330300,#00E400,120.62372,#00E400,17,优,0.5,优,#00E400,#00E400,330381001,优,#00E400,温州市,#00E400,优,28,13,#00E400,3,2026-09-21 22:00:00
3,良,330326,83,27.6593,优,--,22,7,112,优,#00E400,#00E400,9,平阳监测站,#FFFF00,28,优,优,优,330300,#00E400,120.5705,#00E400,19,优,0.4,优,#00E400,#00E400,330326001,优,#00E400,温州市,#00E400,优,28,12,#00E400,3,2026-09-21 22:00:00
4,优,331127,54,27.9772,优,--,28,22,84,优,#00E400,#00E400,5,景宁县政府,#00E400,28,优,优,优,331100,#00E400,119.6311,#00E400,17,优,0.6,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,28,21,#00E400,3,2026-09-21 22:00:00
5,优,331127,66,28.002222,优,--,29,12,90,优,#00E400,#00E400,5,红星小学,#00E400,29,优,优,优,331100,#00E400,119.636389,#00E400,20,优,0.5,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,28,22,#00E400,6,2026-09-21 22:00:00
6,优,331125,69,28.1173,优,--,25,16,99,优,#00E400,#00E400,5,云和监测楼,#00E400,29,优,优,优,331100,#00E400,119.5626,#00E400,20,优,0.5,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,26,21,#00E400,6,2026-09-21 22:00:00
7,优,330824,9,29.1478,优,--,28,22,45,优,#00E400,#00E400,7,开化监测大楼,#00E400,30,优,优,优,330800,#00E400,118.4108,#00E400,21,优,0.7,优,#00E400,#00E400,330824002,优,#00E400,衢州市,#00E400,优,30,21,#00E400,8,2026-09-21 22:00:00
8,优,330824,15,29.1343,优,--,31,22,50,优,#00E400,#00E400,7,开化气象局,#00E400,30,优,优,优,330800,#00E400,118.402,#00E400,18,优,0.6,优,#00E400,#00E400,330824001,优,#00E400,衢州市,#00E400,优,30,18,#00E400,8,2026-09-21 22:00:00
9,优,330329,59,27.557,优,--,35,11,68,优,#00E400,#00E400,6,罗阳,#00E400,32,优,优,优,330300,#00E400,119.7084,#00E400,22,优,0.6,优,#00E400,#00E400,330329001,优,#00E400,温州市,#00E400,优,30,24,#00E400,10,2026-09-21 22:00:00
10,优,331181,101,28.076,优,--,29,7,90,优,#00E400,#00E400,6,粮食大楼,#00E400,32,优,优,优,331100,#00E400,119.1217,#00E400,18,优,0.3,优,#00E400,#00E400,331181002,优,#00E400,丽水市,#00E400,优,28,19,#00E400,10,2026-09-21 22:00:00
11,良,331024,81,28.7403,优,--,31,10,102,优,#00E400,#00E400,6,新生中学,#FFFF00,34,优,优,优,331000,#00E400,120.4728,#00E400,21,优,0.6,优,#00E400,#00E400,331024002,优,#00E400,台州市,#00E400,优,34,19,#00E400,12,2026-09-21 22:00:00
12,良,330382,102,28.1209,优,--,29,10,135,优,#00E400,#00E400,6,乐成,#FFFF00,35,优,优,优,330300,#00E400,120.9659,#00E400,23,优,0.6,优,#00E400,#00E400,330382001,优,#00E400,温州市,#00E400,优,35,20,#00E400,13,2026-09-21 22:00:00
13,优,330329,67,27.5438,优,--,32,11,78,优,#00E400,#00E400,8,泰顺实验中学,#00E400,35,优,优,优,330300,#00E400,119.716111,#00E400,24,优,0.5,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,33,25,#00E400,13,2026-09-21 22:00:00
14,良,330921,113,30.2517,优,--,30,6,131,优,#00E400,#00E400,9,岱山高亭,#FFFF00,36,优,优,优,330900,#00E400,122.1958,#00E400,10,优,0.4,优,#00E400,#00E400,330921002,优,#00E400,舟山市,#00E400,优,15,19,#00E400,15,2026-09-21 22:00:00
15,优,331181,113,28.08007,优,--,30,8,98,优,#00E400,#00E400,8,龙泉环保大楼,#00E400,36,优,优,优,331100,#00E400,119.1328,#00E400,23,优,0.4,优,#00E400,#00E400,331181001,优,#00E400,丽水市,#00E400,优,33,22,#00E400,15,2026-09-21 22:00:00
16,良,330281,116,30.0358,优,--,33,17,126,优,#00E400,#00E400,6,姚江小学,#FFFF00,37,优,优,优,330200,#00E400,121.1221,#00E400,23,优,0.6,优,#00E400,#00E400,330281002,优,#00E400,宁波市,#00E400,优,28,25,#00E400,17,2026-09-21 22:00:00
17,良,330822,86,28.9012,优,--,40,21,106,优,#00E400,#00E400,4,图书馆大楼,#FFFF00,37,优,优,优,330800,#00E400,118.5062,#00E400,23,优,0.5,优,#00E400,#00E400,330822002,优,#00E400,衢州市,#00E400,优,37,25,#00E400,17,2026-09-21 22:00:00
18,良,330922,117,30.7269,优,--,24,2,126,优,#00E400,#00E400,8,嵊泗菜园,#FFFF00,37,优,优,优,330900,#00E400,122.4464,#00E400,12,优,0.4,优,#00E400,#00E400,330922001,优,#00E400,舟山市,#00E400,优,19,13,#00E400,17,2026-09-21 22:00:00
19,良,330921,118,30.2669,优,--,32,13,133,优,#00E400,#00E400,6,岱山环保大楼,#FFFF00,37,优,优,优,330900,#00E400,122.2199,#00E400,9,优,0.4,优,#00E400,#00E400,330921001,优,#00E400,舟山市,#00E400,优,17,18,#00E400,17,2026-09-21 22:00:00
20,--,331081,117,28.37558,优,--,32,8,--,优,#00E400,#00E400,6,温岭环监站,--,37,优,优,优,331000,#00E400,121.36579,#00E400,21,优,0.5,优,#00E400,#00E400,331081001,优,#00E400,台州市,#00E400,优,31,18,#00E400,17,2026-09-21 22:00:00
21,良,331123,108,28.5839,优,--,31,15,113,优,#00E400,#00E400,10,遂昌中学,#FFFF00,37,优,优,优,331100,#00E400,119.2656,#00E400,20,优,0.6,优,#00E400,#00E400,331123002,优,#00E400,丽水市,#00E400,优,37,21,#00E400,17,2026-09-21 22:00:00
22,良,330482,103,30.6937,优,--,35,11,147,优,#00E400,#00E400,8,平湖幼儿园,#FFFF00,38,优,优,优,330400,#00E400,121.0259,#00E400,25,优,0.4,优,#00E400,#00E400,330482001,优,#00E400,嘉兴市,#00E400,优,38,22,#00E400,23,2026-09-21 22:00:00
23,良,330424,105,30.5299,优,--,34,11,131,优,#00E400,#00E400,5,海盐商贸学校,#FFFF00,38,优,优,优,330400,#00E400,120.9293,#00E400,26,优,0.6,优,#00E400,#00E400,330424002,优,#00E400,嘉兴市,#00E400,优,32,26,#00E400,23,2026-09-21 22:00:00
