,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,330127,35,29.5995,优,--,12,4,27,优,#00E400,#00E400,8,淳安环保大楼,#00E400,11,优,优,优,330100,#00E400,119.0481,#00E400,4,优,0.6,优,#00E400,#00E400,330127001,优,#00E400,杭州市,#00E400,优,6,8,#00E400,1,2026-06-30 13:00:00
1,优,330824,32,29.1478,优,--,12,10,16,优,#00E400,#00E400,7,开化监测大楼,#00E400,11,优,优,优,330800,#00E400,118.4108,#00E400,6,优,0.5,优,#00E400,#00E400,330824002,优,#00E400,衢州市,#00E400,优,11,6,#00E400,1,2026-06-30 13:00:00
2,优,330922,23,30.7269,优,--,10,21,36,优,#00E400,#00E400,7,嵊泗菜园,#00E400,11,优,优,优,330900,#00E400,122.4464,#00E400,4,优,0.3,优,#00E400,#00E400,330922001,优,#00E400,舟山市,#00E400,优,6,7,#00E400,1,2026-06-30 13:00:00
3,优,330521,39,30.548493,优,--,29,14,27,优,#00E400,#00E400,7,春晖小学,#00E400,13,优,优,优,330500,#00E400,119.9505,#00E400,7,优,0.5,优,#00E400,#00E400,330521003,优,#00E400,湖州市,#00E400,优,10,20,#00E400,4,2026-06-30 13:00:00
4,优,330182,36,29.4638,优,--,13,28,30,优,#00E400,#00E400,4,第二中学,#00E400,14,优,优,优,330100,#00E400,119.2821,#00E400,9,优,0.7,优,#00E400,#00E400,330182002,优,#00E400,杭州市,#00E400,优,11,9,#00E400,5,2026-06-30 13:00:00
5,优,331126,42,27.629585,优,--,16,4,22,优,#00E400,#00E400,4,庆元监测楼,#00E400,14,优,优,优,331100,#00E400,119.054809,#00E400,6,优,0.4,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,10,8,#00E400,5,2026-06-30 13:00:00
6,优,331126,44,27.6211,优,--,18,3,21,优,#00E400,#00E400,5,庆元气象局,#00E400,14,优,优,优,331100,#00E400,119.0788,#00E400,5,优,0.6,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,10,9,#00E400,5,2026-06-30 13:00:00
7,优,331127,42,28.002222,优,--,20,5,27,优,#00E400,#00E400,5,红星小学,#00E400,15,优,优,优,331100,#00E400,119.636389,#00E400,6,优,0.4,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,15,8,#00E400,8,2026-06-30 13:00:00
8,优,330122,48,29.7955,优,--,15,10,28,优,#00E400,#00E400,5,桐庐江南,#00E400,15,优,优,优,330100,#00E400,119.6874,#00E400,4,优,0.3,优,#00E400,#00E400,330122001,优,#00E400,杭州市,#00E400,优,5,9,#00E400,8,2026-06-30 13:00:00
9,优,330523,46,30.5974,优,--,19,10,40,优,#00E400,#00E400,4,安吉城东,#00E400,15,优,优,优,330500,#00E400,119.6953,#00E400,6,优,0.3,优,#00E400,#00E400,330523002,优,#00E400,湖州市,#00E400,优,8,16,#00E400,8,2026-06-30 13:00:00
