timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-06-30T1400,3141A,114.3921,36.0879,安阳市,信访局,臭氧1小时(O3_1h),110,57,56,34,35,219,219,134,134,3,13,10,7,1.3,1.2
2026-06-30T1400,3669A,114.4706,36.0634,安阳市,左辅环卫站,臭氧1小时(O3_1h),87,61,68,34,36,189,189,106,106,10,20,11,7,1.4,1.4
2026-06-30T1400,4117A,114.2918,36.0769,安阳市,钢三路198号,臭氧1小时(O3_1h),80,60,63,25,31,184,184,110,110,4,13,8,6,1.0,1
2026-06-30T1400,1748A,123.0441,41.1201,鞍山市,深沟寺,,29,16,18,9,12,90,90,81,81,4,6,7,6,0.5,0.5
2026-06-30T1400,1749A,123.011,41.0931,鞍山市,太阳城,,29,16,20,11,12,91,91,82,82,10,7,7,7,0.6,0.7
2026-06-30T1400,1750A,123.0483,41.1445,鞍山市,太平,,29,22,23,12,12,90,90,80,80,10,11,7,7,0.6,0.6
2026-06-30T1400,1751A,122.964,41.0968,鞍山市,铁西三道街,,31,21,24,12,14,99,99,90,90,8,12,5,5,0.6,0.7
2026-06-30T1400,1753A,123.0219,41.0822,鞍山市,明达新区,,30,17,19,10,11,96,96,85,85,5,7,5,6,0.5,0.6
2026-06-30T1400,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,32,26,35,12,15,101,101,88,88,8,13,7,7,0.4,0.6
2026-06-30T1400,2195A,107.4206,40.7609,巴彦淖尔市,附二中,,45,12,38,10,15,142,142,113,113,5,9,11,14,0.5,0.6
2026-06-30T1400,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,44,31,40,3,12,140,140,114,114,4,7,9,10,0.5,0.5
2026-06-30T1400,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),110,144,41,36,9,125,125,96,96,4,14,6,5,0.1,0.2
2026-06-30T1400,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2026-06-30T1400,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),106,134,27,36,11,135,135,108,108,8,7,3,3,0.1,0.1
2026-06-30T1400,3181A,106.776805,31.852614,巴中市,市五中,,29,20,20,16,14,92,92,66,65,5,7,9,8,0.7,0.7
2026-06-30T1400,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,31,28,22,12,15,97,97,65,65,5,10,11,9,0.5,0.6
2026-06-30T1400,3616A,106.7617,31.8343,巴中市,市中心医院,,31,25,26,16,16,99,99,67,67,3,8,8,7,0.7,0.7
2026-06-30T1400,2235A,122.7909,45.608,白城市,洮北区环保局,,47,23,28,22,19,150,150,117,117,4,6,4,4,0.3,0.3
2026-06-30T1400,2236A,122.8741,45.5725,白城市,市环保局,NA,NA,NA,19,NA,18,151,151,121,121,5,8,5,4,0.2,0.3
2026-06-30T1400,2231A,126.4219,41.9172,白山市,喜丰,,40,13,49,3,10,125,125,92,92,5,21,13,13,0.5,0.6
2026-06-30T1400,2232A,126.4082,41.9416,白山市,环保局,,40,12,22,6,7,127,127,93,93,3,8,11,11,0.3,0.3
2026-06-30T1400,2647A,104.1727,36.5448,白银市,第三小学,,43,31,38,8,13,137,137,95,95,5,17,12,16,0.4,0.5
2026-06-30T1400,2648A,104.1467,36.5482,白银市,动力公司,,44,23,34,6,13,138,138,99,99,3,14,9,8,0.3,0.4
2026-06-30T1400,2512A,106.6102,23.901,百色市,市监测站,,14,6,21,3,12,43,43,38,38,3,9,6,10,0.3,0.4
2026-06-30T1400,2513A,106.6524,23.8842,百色市,市中心血站,,15,11,23,3,15,46,46,45,42,4,7,7,11,0.4,0.6
2026-06-30T1400,4133A,106.6273,23.8798,百色市,龙景西路,,15,6,27,3,15,47,47,37,37,5,11,10,13,0.7,0.8
2026-06-30T1400,2270A,117.396,32.9389,蚌埠市,工人疗养院,,40,14,46,3,31,126,126,108,108,5,13,4,5,0.3,0.5
2026-06-30T1400,2271A,117.3606,32.9428,蚌埠市,百货大楼,,39,9,41,3,28,123,123,109,109,4,10,7,7,0.5,0.6
2026-06-30T1400,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,,38,6,37,3,32,121,121,105,105,2,6,4,5,0.3,0.5
2026-06-30T1400,2274A,117.3534,32.9672,蚌埠市,淮上区政府,,41,9,43,3,29,130,130,114,114,3,11,4,6,0.3,0.4
2026-06-30T1400,2275A,117.3143,32.8977,蚌埠市,高新区,,39,9,42,3,33,124,124,106,106,4,10,7,8,0.3,0.5
