时间,鸿旺,欧伦
2026-07-26 00:00:00,0.0,0.0
2026-07-26 00:15:00,0.0,0.0
2026-07-26 00:30:00,0.0,0.0
2026-07-26 00:45:00,0.0,0.0
2026-07-26 01:00:00,0.0,0.0
2026-07-26 01:15:00,0.0,0.0
2026-07-26 01:30:00,0.0,0.0
2026-07-26 01:45:00,0.0,0.0
2026-07-26 02:00:00,0.0,0.0
2026-07-26 02:15:00,0.0,0.0
2026-07-26 02:30:00,0.0,0.0
2026-07-26 02:45:00,0.0,0.0
2026-07-26 03:00:00,0.0,0.0
2026-07-26 03:15:00,0.0,0.0
2026-07-26 03:30:00,0.0,0.0
2026-07-26 03:45:00,0.0,0.0
2026-07-26 04:00:00,0.0,0.0
2026-07-26 04:15:00,0.0,0.0
2026-07-26 04:30:00,0.0,0.0
2026-07-26 04:45:00,0.0,0.0
2026-07-26 05:00:00,0.00045,0.00019
2026-07-26 05:15:00,0.0028,0.00264
2026-07-26 05:30:00,0.01611,0.01666
2026-07-26 05:45:00,0.03038,0.03772
2026-07-26 06:00:00,0.0684,0.07646
2026-07-26 06:15:00,0.12678,0.13741
2026-07-26 06:30:00,0.19222,0.22242
2026-07-26 06:45:00,0.28509,0.30542
2026-07-26 07:00:00,0.26774,0.30142
2026-07-26 07:15:00,0.36439,0.35085
2026-07-26 07:30:00,0.4955,0.50076
2026-07-26 07:45:00,0.57409,0.57543
2026-07-26 08:00:00,0.64104,0.6243
2026-07-26 08:15:00,0.69888,0.69092
2026-07-26 08:30:00,0.7621,0.7493
2026-07-26 08:45:00,0.81205,0.8038
2026-07-26 09:00:00,0.86369,0.8548
2026-07-26 09:15:00,0.91407,0.90257
2026-07-26 09:30:00,0.95243,0.93745
2026-07-26 09:45:00,0.98332,0.96069
2026-07-26 10:00:00,1.02759,0.99766
2026-07-26 10:15:00,1.02962,0.89064
2026-07-26 10:30:00,0.75882,0.63032
2026-07-26 10:45:00,0.87173,0.91219
2026-07-26 11:00:00,0.57374,0.98505
2026-07-26 11:15:00,1.14117,1.12283
2026-07-26 11:30:00,1.1425,1.12603
2026-07-26 11:45:00,1.14072,1.11824
2026-07-26 12:00:00,1.13713,1.07834
2026-07-26 12:15:00,0.94994,1.08475
2026-07-26 12:30:00,1.13996,1.10824
2026-07-26 12:45:00,0.82384,1.07703
2026-07-26 13:00:00,1.10233,1.15483
2026-07-26 13:15:00,0.58608,0.50789
2026-07-26 13:30:00,0.62043,0.68755
2026-07-26 13:45:00,0.8529,0.79469
2026-07-26 14:00:00,0.89163,1.13096
2026-07-26 14:15:00,0.91628,0.93643
2026-07-26 14:30:00,0.80766,0.78734
2026-07-26 14:45:00,0.77506,0.76284
2026-07-26 15:00:00,0.91571,0.89516
2026-07-26 15:15:00,0.7906,0.8084
2026-07-26 15:30:00,0.72406,0.72506
2026-07-26 15:45:00,0.64222,0.64536
2026-07-26 16:00:00,0.54665,0.56663
2026-07-26 16:15:00,0.4742,0.46872
2026-07-26 16:30:00,0.42608,0.43634
2026-07-26 16:45:00,0.35409,0.35521
2026-07-26 17:00:00,0.34603,0.35013
2026-07-26 17:15:00,0.25736,0.27329
2026-07-26 17:30:00,0.19315,0.22071
2026-07-26 17:45:00,0.10428,0.11499
2026-07-26 18:00:00,0.06961,0.07654
2026-07-26 18:15:00,0.04912,0.05313
2026-07-26 18:30:00,0.02336,0.02518
2026-07-26 18:45:00,0.00647,0.00655
2026-07-26 19:00:00,0.00028,0.00028
2026-07-26 19:15:00,0.00022,0.00024
2026-07-26 19:30:00,0.0002,0.00016
2026-07-26 19:45:00,0.00015,0.0
2026-07-26 20:00:00,0.0001,0.0
2026-07-26 20:15:00,5e-05,0.0
2026-07-26 20:30:00,0.0,0.0
2026-07-26 20:45:00,0.0,0.0
2026-07-26 21:00:00,0.0,0.0
2026-07-26 21:15:00,0.0,0.0
2026-07-26 21:30:00,0.0,0.0
2026-07-26 21:45:00,0.0,0.0
2026-07-26 22:00:00,0.0,0.0
2026-07-26 22:15:00,0.0,0.0
2026-07-26 22:30:00,0.0,0.0
2026-07-26 22:45:00,0.0,0.0
2026-07-26 23:00:00,0.0,0.0
2026-07-26 23:15:00,0.0,0.0
2026-07-26 23:30:00,0.0,0.0
2026-07-26 23:45:00,,
