,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,330522,64,31.0143,优,--,17,11,67,优,#00E400,#00E400,4,职教中心,#00E400,20,优,优,优,330500,#00E400,119.8935,#00E400,12,优,0.6,优,#00E400,#00E400,330522001,优,#00E400,湖州市,#00E400,优,19,11,#00E400,1,2026-09-20 16:00:00
1,优,330522,65,31.0263,优,--,--,13,61,优,#00E400,#00E400,4,龙山新区,#00E400,23,优,优,--,330500,#00E400,119.9046,#00E400,16,优,0.4,优,#00E400,#00E400,330522002,优,#00E400,湖州市,#00E400,优,15,11,--,2,2026-09-20 16:00:00
2,优,330783,88,29.30093,优,--,55,11,90,优,#00E400,#00E400,5,广厦学院,#00E400,28,优,优,良,330700,#00E400,120.24157,#00E400,14,优,0.7,优,#00E400,#00E400,330783001,优,#00E400,金华市,#00E400,优,25,31,#FFFF00,3,2026-09-20 16:00:00
3,优,330523,90,30.6422,优,--,44,12,75,优,#00E400,#00E400,7,安吉实验小学,#00E400,29,优,优,优,330500,#00E400,119.6768,#00E400,11,优,0.5,优,#00E400,#00E400,330523001,优,#00E400,湖州市,#00E400,优,16,32,#00E400,4,2026-09-20 16:00:00
4,优,330523,91,30.5974,优,--,35,11,80,优,#00E400,#00E400,7,安吉城东,#00E400,29,优,优,优,330500,#00E400,119.6953,#00E400,18,优,0.6,优,#00E400,#00E400,330523002,优,#00E400,湖州市,#00E400,优,20,30,#00E400,4,2026-09-20 16:00:00
5,优,330521,90,30.548493,优,--,36,15,72,优,#00E400,#00E400,6,春晖小学,#00E400,29,优,优,优,330500,#00E400,119.9505,#00E400,18,优,0.6,优,#00E400,#00E400,330521003,优,#00E400,湖州市,#00E400,优,26,25,#00E400,4,2026-09-20 16:00:00
6,优,330329,89,27.557,优,--,35,6,90,优,#00E400,#00E400,6,罗阳,#00E400,30,优,优,优,330300,#00E400,119.7084,#00E400,21,优,0.6,优,#00E400,#00E400,330329001,优,#00E400,温州市,#00E400,优,29,25,#00E400,7,2026-09-20 16:00:00
7,优,330424,95,30.5299,优,--,21,22,89,优,#00E400,#00E400,5,海盐商贸学校,#00E400,30,优,优,优,330400,#00E400,120.9293,#00E400,16,优,0.5,优,#00E400,#00E400,330424002,优,#00E400,嘉兴市,#00E400,优,26,14,#00E400,7,2026-09-20 16:00:00
8,优,330521,92,30.5231,优,--,33,17,79,优,#00E400,#00E400,6,地信科创园,#00E400,30,优,优,优,330500,#00E400,119.9781,#00E400,21,优,0.6,优,#00E400,#00E400,330521001,优,#00E400,湖州市,#00E400,优,28,24,#00E400,7,2026-09-20 16:00:00
9,优,330783,94,29.27739,优,--,49,7,100,优,#00E400,#00E400,7,东阳环保大楼,#00E400,30,优,优,优,330700,#00E400,120.23692,#00E400,16,优,0.7,优,#00E400,#00E400,330783002,优,#00E400,金华市,#00E400,优,22,32,#00E400,7,2026-09-20 16:00:00
10,良,330822,94,28.901,优,--,54,8,113,优,#00E400,#00E400,5,常山环保大楼,#FFFF00,30,优,优,良,330800,#00E400,118.5196,#00E400,21,优,0.7,优,#00E400,#00E400,330822001,优,#00E400,衢州市,#00E400,优,30,35,#FFFF00,7,2026-09-20 16:00:00
11,良,330824,96,29.1478,优,--,34,6,105,优,#00E400,#00E400,7,开化监测大楼,#FFFF00,30,优,优,优,330800,#00E400,118.4108,#00E400,20,优,0.7,优,#00E400,#00E400,330824002,优,#00E400,衢州市,#00E400,优,24,26,#00E400,7,2026-09-20 16:00:00
12,优,331023,94,29.1504,优,--,46,11,83,优,#00E400,#00E400,7,育青中学,#00E400,30,优,优,优,331000,#00E400,121.0091,#00E400,17,优,0.6,优,#00E400,#00E400,331023001,优,#00E400,台州市,#00E400,优,27,30,#00E400,7,2026-09-20 16:00:00
13,优,331023,96,29.1342,优,--,47,9,84,优,#00E400,#00E400,7,天台实验中学,#00E400,30,优,优,优,331000,#00E400,121.0349,#00E400,19,优,0.7,优,#00E400,#00E400,331023002,优,#00E400,台州市,#00E400,优,26,31,#00E400,7,2026-09-20 16:00:00
14,良,330782,96,29.3686,优,--,55,14,107,优,#00E400,#00E400,7,第五中学,#FFFF00,30,优,优,良,330700,#00E400,120.1345,#00E400,11,优,0.8,优,#00E400,#00E400,330782003,优,#00E400,金华市,#00E400,优,27,30,#FFFF00,7,2026-09-20 16:00:00
15,良,330182,98,29.4769,优,--,46,4,110,优,#00E400,#00E400,8,建德监测大楼,#FFFF00,31,优,优,优,330100,#00E400,119.2711,#00E400,16,优,0.6,优,#00E400,#00E400,330182T_2,优,#00E400,杭州市,#00E400,优,24,32,#00E400,16,2026-09-20 16:00:00
16,良,330182,99,29.4638,优,--,46,5,111,优,#00E400,#00E400,4,第二中学,#FFFF00,31,优,优,优,330100,#00E400,119.2821,#00E400,15,优,0.6,优,#00E400,#FFFF00,330182002,良,#00E400,杭州市,#00E400,优,22,36,#00E400,16,2026-09-20 16:00:00
17,良,330127,97,29.5995,优,--,49,8,105,优,#00E400,#00E400,6,淳安环保大楼,#FFFF00,31,优,优,优,330100,#00E400,119.0481,#00E400,19,优,0.7,优,#00E400,#00E400,330127001,优,#00E400,杭州市,#00E400,优,29,32,#00E400,16,2026-09-20 16:00:00
18,良,330127,98,29.605,优,--,42,3,106,优,#00E400,#00E400,6,老年活动中心,#FFFF00,31,优,优,优,330100,#00E400,119.0372,#00E400,18,优,0.6,优,#00E400,#00E400,330127T_4,优,#00E400,杭州市,#00E400,优,23,30,#00E400,16,2026-09-20 16:00:00
19,优,330329,99,27.5438,优,--,32,5,99,优,#00E400,#00E400,8,泰顺实验中学,#00E400,31,优,优,优,330300,#00E400,119.716111,#00E400,21,优,0.5,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,26,24,#00E400,16,2026-09-20 16:00:00
20,优,330683,97,29.5901,优,--,45,14,83,优,#00E400,#00E400,6,马寅初初中,#00E400,31,优,优,优,330600,#00E400,120.8249,#00E400,13,优,0.6,优,#00E400,#00E400,330683001,优,#00E400,绍兴市,#00E400,优,23,26,#00E400,16,2026-09-20 16:00:00
21,优,331081,99,28.37558,优,--,31,8,74,优,#00E400,#00E400,6,温岭环监站,#00E400,31,优,优,优,331000,#00E400,121.36579,#00E400,16,优,0.5,优,#00E400,#00E400,331081001,优,#00E400,台州市,#00E400,优,27,19,#00E400,16,2026-09-20 16:00:00
22,良,331126,99,27.6211,优,--,29,7,102,优,#00E400,#00E400,7,庆元气象局,#FFFF00,31,优,优,优,331100,#00E400,119.0788,#00E400,19,优,0.6,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,28,20,#00E400,16,2026-09-20 16:00:00
23,优,330328,101,27.804722,优,--,46,4,95,优,#00E400,#00E400,8,文成中学,#00E400,32,优,优,优,330300,#00E400,120.077222,#00E400,10,优,0.5,优,#00E400,#00E400,330328002,优,#00E400,温州市,#00E400,优,23,31,#00E400,24,2026-09-20 16:00:00
24,优,330624,100,29.4938,优,--,40,12,88,优,#00E400,#00E400,4,城东站,#00E400,32,优,优,优,330600,#00E400,120.9109,#00E400,18,优,0.5,优,#00E400,#00E400,330624002,优,#00E400,绍兴市,#00E400,优,27,30,#00E400,24,2026-09-20 16:00:00
25,良,330782,100,29.335473,优,--,50,12,108,优,#00E400,#00E400,5,北苑,#FFFF00,32,优,优,优,330700,#00E400,120.078609,#00E400,16,优,0.6,优,#00E400,#00E400,330782001,优,#00E400,金华市,#00E400,优,27,33,#00E400,24,2026-09-20 16:00:00
26,优,330824,89,29.1343,优,--,36,7,99,优,#00E400,#00E400,7,开化气象局,#00E400,32,优,优,优,330800,#00E400,118.402,#00E400,18,优,0.5,优,#00E400,#00E400,330824001,优,#00E400,衢州市,#00E400,优,32,24,#00E400,24,2026-09-20 16:00:00
27,优,331082,100,28.873,优,--,42,17,94,优,#00E400,#00E400,5,临海环保大楼,#00E400,32,优,优,优,331000,#00E400,121.1769,#00E400,18,优,0.5,优,#00E400,#00E400,331082001,优,#00E400,台州市,#00E400,优,29,27,#00E400,24,2026-09-20 16:00:00
28,优,330213,105,29.693,优,--,29,9,88,优,#00E400,#00E400,5,溪口政府大楼,#00E400,33,优,优,优,330200,#00E400,121.2774,#00E400,16,优,0.4,优,#00E400,#00E400,330283T_1,优,#00E400,宁波市,#00E400,优,26,19,#00E400,29,2026-09-20 16:00:00
29,优,330424,103,30.5042,优,--,26,18,94,优,#00E400,#00E400,6,高级中学,#00E400,33,优,优,优,330400,#00E400,120.9413,#00E400,15,优,0.5,优,#00E400,#00E400,330424001,优,#00E400,嘉兴市,#00E400,优,32,15,#00E400,29,2026-09-20 16:00:00
30,良,330782,104,29.305096,优,--,52,9,115,优,#00E400,#00E400,5,江东,#FFFF00,33,优,优,良,330700,#00E400,120.090442,#00E400,15,优,0.7,优,#00E400,#00E400,330782002,优,#00E400,金华市,#00E400,优,25,32,#FFFF00,29,2026-09-20 16:00:00
31,良,330822,103,28.9012,优,--,51,8,120,优,#00E400,#00E400,4,图书馆大楼,#FFFF00,33,优,优,良,330800,#00E400,118.5062,#00E400,21,优,0.6,优,#00E400,#00E400,330822002,优,#00E400,衢州市,#00E400,优,26,32,#FFFF00,29,2026-09-20 16:00:00
32,优,331024,103,28.7403,优,--,40,9,88,优,#00E400,#00E400,6,新生中学,#00E400,33,优,优,优,331000,#00E400,120.4728,#00E400,21,优,0.6,优,#00E400,#00E400,331024002,优,#00E400,台州市,#00E400,优,29,28,#00E400,29,2026-09-20 16:00:00
