,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331126,27,27.6211,优,--,15,12,47,优,#00E400,#00E400,6,庆元气象局,#00E400,9,优,优,优,331100,#00E400,119.0788,#00E400,4,优,0.5,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,8,7,#00E400,1,2026-08-01 18:00:00
1,优,331127,28,27.9772,优,--,12,5,41,优,#00E400,#00E400,4,景宁县政府,#00E400,9,优,优,优,331100,#00E400,119.6311,#00E400,4,优,0.3,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,8,5,#00E400,1,2026-08-01 18:00:00
2,优,331181,28,28.076,优,--,10,11,54,优,#00E400,#00E400,8,粮食大楼,#00E400,12,优,优,优,331100,#00E400,119.1217,#00E400,8,优,0.4,优,#00E400,#00E400,331181002,优,#00E400,丽水市,#00E400,优,11,8,#00E400,3,2026-08-01 18:00:00
3,优,330329,22,27.5438,优,--,13,7,40,优,#00E400,#00E400,6,泰顺实验中学,#00E400,13,优,优,优,330300,#00E400,119.716111,#00E400,9,优,0.4,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,13,7,#00E400,4,2026-08-01 18:00:00
4,优,331123,40,28.5991,优,--,15,6,66,优,#00E400,#00E400,5,遂昌民政局,#00E400,13,优,优,优,331100,#00E400,119.2622,#00E400,3,优,0.4,优,#00E400,#00E400,331123001,优,#00E400,丽水市,#00E400,优,6,6,#00E400,4,2026-08-01 18:00:00
5,优,330127,43,29.5995,优,--,15,4,50,优,#00E400,#00E400,9,淳安环保大楼,#00E400,14,优,优,优,330100,#00E400,119.0481,#00E400,5,优,0.4,优,#00E400,#00E400,330127001,优,#00E400,杭州市,#00E400,优,14,6,#00E400,6,2026-08-01 18:00:00
6,优,331123,43,28.5839,优,--,15,3,69,优,#00E400,#00E400,7,遂昌中学,#00E400,14,优,优,优,331100,#00E400,119.2656,#00E400,1,优,0.4,优,#00E400,--,331123002,--,#00E400,丽水市,#00E400,优,7,--,#00E400,6,2026-08-01 18:00:00
7,优,331125,43,28.1173,优,--,16,13,53,优,#00E400,#00E400,5,云和监测楼,#00E400,14,优,优,优,331100,#00E400,119.5626,#00E400,4,优,0.3,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,7,9,#00E400,6,2026-08-01 18:00:00
8,优,330824,18,29.1478,优,--,15,9,49,优,#00E400,#00E400,5,开化监测大楼,#00E400,15,优,优,优,330800,#00E400,118.4108,#00E400,7,优,0.4,优,#00E400,#00E400,330824002,优,#00E400,衢州市,#00E400,优,15,9,#00E400,9,2026-08-01 18:00:00
9,优,331126,33,27.629585,优,--,13,8,52,优,#00E400,#00E400,5,庆元监测楼,#00E400,16,优,优,优,331100,#00E400,119.054809,#00E400,9,优,0.5,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,16,8,#00E400,10,2026-08-01 18:00:00
10,优,330523,53,30.6422,优,--,18,10,74,优,#00E400,#00E400,8,安吉实验小学,#00E400,17,优,优,优,330500,#00E400,119.6768,#00E400,8,优,0.3,优,#00E400,#00E400,330523001,优,#00E400,湖州市,#00E400,优,17,11,#00E400,11,2026-08-01 18:00:00
11,优,330824,23,29.1343,优,--,18,10,52,优,#00E400,#00E400,6,开化气象局,#00E400,17,优,优,优,330800,#00E400,118.402,#00E400,6,优,0.2,优,#00E400,#00E400,330824001,优,#00E400,衢州市,#00E400,优,17,8,#00E400,11,2026-08-01 18:00:00
12,优,331181,28,28.08007,优,--,19,9,56,优,#00E400,#00E400,8,龙泉环保大楼,#00E400,17,优,优,优,331100,#00E400,119.1328,#00E400,7,优,0.3,优,#00E400,#00E400,331181001,优,#00E400,丽水市,#00E400,优,17,9,#00E400,11,2026-08-01 18:00:00
