,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331127,12,28.002222,优,--,13,6,5,优,#00E400,#00E400,5,红星小学,#00E400,12,优,优,优,331100,#00E400,119.636389,#00E400,4,优,0.4,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,12,3,#00E400,1,2026-05-23 10:00:00
1,优,330127,36,29.5995,优,--,30,4,17,优,#00E400,#00E400,9,淳安环保大楼,#00E400,12,优,优,优,330100,#00E400,119.0481,#00E400,8,优,0.8,优,#00E400,#00E400,330127001,优,#00E400,杭州市,#00E400,优,10,23,#00E400,1,2026-05-23 10:00:00
2,优,330329,38,27.5438,优,--,10,8,22,优,#00E400,#00E400,9,泰顺实验中学,#00E400,12,优,优,优,330300,#00E400,119.716111,#00E400,5,优,0.3,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,8,6,#00E400,1,2026-05-23 10:00:00
3,优,330727,38,29.051486,优,--,16,12,13,优,#00E400,#00E400,7,国税大楼,#00E400,12,优,优,优,330700,#00E400,120.438346,#00E400,3,优,0.6,优,#00E400,#00E400,330727002,优,#00E400,金华市,#00E400,优,9,6,#00E400,1,2026-05-23 10:00:00
4,优,330523,41,30.5974,优,--,29,11,24,优,#00E400,#00E400,5,安吉城东,#00E400,13,优,优,优,330500,#00E400,119.6953,#00E400,9,优,0.4,优,#00E400,#00E400,330523002,优,#00E400,湖州市,#00E400,优,10,25,#00E400,5,2026-05-23 10:00:00
5,优,330824,29,29.1343,优,--,14,11,16,优,#00E400,#00E400,6,开化气象局,#00E400,13,优,优,优,330800,#00E400,118.402,#00E400,5,优,0.3,优,#00E400,#00E400,330824001,优,#00E400,衢州市,#00E400,优,13,4,#00E400,5,2026-05-23 10:00:00
6,优,330783,44,29.27739,优,--,23,7,20,优,#00E400,#00E400,5,东阳环保大楼,#00E400,14,优,优,优,330700,#00E400,120.23692,#00E400,4,优,0.7,优,#00E400,#00E400,330783002,优,#00E400,金华市,#00E400,优,7,15,#00E400,7,2026-05-23 10:00:00
7,优,331024,44,28.7403,优,--,31,6,39,优,#00E400,#00E400,6,新生中学,#00E400,14,优,优,优,331000,#00E400,120.4728,#00E400,7,优,0.7,优,#00E400,#00E400,331024002,优,#00E400,台州市,#00E400,优,10,23,#00E400,7,2026-05-23 10:00:00
8,优,330328,47,27.7838,优,--,14,9,27,优,#00E400,#00E400,9,大峃,#00E400,15,优,优,优,330300,#00E400,120.085,#00E400,7,优,0.5,优,#00E400,#00E400,330328001,优,#00E400,温州市,#00E400,优,13,8,#00E400,9,2026-05-23 10:00:00
9,优,330726,47,29.465746,优,--,26,1,22,优,#00E400,#00E400,6,浦江实验中学,#00E400,15,优,优,优,330700,#00E400,119.875227,#00E400,5,优,0.7,优,#00E400,#00E400,330726001,优,#00E400,金华市,#00E400,优,9,18,#00E400,9,2026-05-23 10:00:00
10,优,330727,45,29.039869,优,--,17,4,14,优,#00E400,#00E400,7,南园初中,#00E400,15,优,优,优,330700,#00E400,120.440622,#00E400,2,优,0.5,优,#00E400,#00E400,330727003,优,#00E400,金华市,#00E400,优,5,7,#00E400,9,2026-05-23 10:00:00
11,优,330783,46,29.30093,优,--,21,10,19,优,#00E400,#00E400,5,广厦学院,#00E400,15,优,优,优,330700,#00E400,120.24157,#00E400,3,优,0.9,优,#00E400,#00E400,330783001,优,#00E400,金华市,#00E400,优,6,12,#00E400,9,2026-05-23 10:00:00
12,优,330881,12,28.7465,优,--,14,11,8,优,#00E400,#00E400,2,江山环保大楼,#00E400,15,优,优,优,330800,#00E400,118.6301,#00E400,9,优,0.7,优,#00E400,#00E400,330881001,优,#00E400,衢州市,#00E400,优,15,8,#00E400,9,2026-05-23 10:00:00
13,优,331121,41,28.1094,优,--,35,22,22,优,#00E400,#00E400,5,青田中学,#00E400,15,优,优,优,331100,#00E400,120.3161,#00E400,10,优,0.7,优,#00E400,#00E400,331121002,优,#00E400,丽水市,#00E400,优,15,27,#00E400,9,2026-05-23 10:00:00
14,优,330782,48,29.3686,优,--,28,12,14,优,#00E400,#00E400,7,第五中学,#00E400,15,优,优,优,330700,#00E400,120.1345,#00E400,7,优,0.7,优,#00E400,#00E400,330782003,优,#00E400,金华市,#00E400,优,12,17,#00E400,9,2026-05-23 10:00:00
15,优,330328,49,27.804722,优,--,20,7,23,优,#00E400,#00E400,7,文成中学,#00E400,16,优,优,优,330300,#00E400,120.077222,#00E400,6,优,0.5,优,#00E400,#00E400,330328002,优,#00E400,温州市,#00E400,优,12,11,#00E400,16,2026-05-23 10:00:00
16,优,330329,50,27.557,优,--,11,12,36,优,#00E400,#00E400,9,罗阳,#00E400,16,优,优,优,330300,#00E400,119.7084,#00E400,10,优,0.5,优,#00E400,#00E400,330329001,优,#00E400,温州市,#00E400,优,12,8,#00E400,16,2026-05-23 10:00:00
17,优,330782,50,29.305096,优,--,19,4,21,优,#00E400,#00E400,5,江东,#00E400,16,优,优,优,330700,#00E400,120.090442,#00E400,9,优,0.7,优,#00E400,#00E400,330782002,优,#00E400,金华市,#00E400,优,13,10,#00E400,16,2026-05-23 10:00:00
18,优,330824,25,29.1478,优,--,11,12,10,优,#00E400,#00E400,9,开化监测大楼,#00E400,16,优,优,优,330800,#00E400,118.4108,#00E400,11,优,0.4,优,#00E400,#00E400,330824002,优,#00E400,衢州市,#00E400,优,15,6,#00E400,16,2026-05-23 10:00:00
19,优,331127,13,27.9772,优,--,10,9,6,优,#00E400,#00E400,2,景宁县政府,#00E400,16,优,优,优,331100,#00E400,119.6311,#00E400,4,优,0.5,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,16,4,#00E400,16,2026-05-23 10:00:00
