,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331125,38,28.1173,优,--,22,8,14,优,#00E400,#00E400,6,云和监测楼,#00E400,13,优,优,优,331100,#00E400,119.5626,#00E400,9,优,0.5,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,13,13,#00E400,1,2026-05-23 13:00:00
1,优,331127,45,28.002222,优,--,14,5,16,优,#00E400,#00E400,5,红星小学,#00E400,15,优,优,优,331100,#00E400,119.636389,#00E400,10,优,0.4,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,13,4,#00E400,2,2026-05-23 13:00:00
2,优,330783,48,29.27739,优,--,21,5,34,优,#00E400,#00E400,5,东阳环保大楼,#00E400,15,优,优,优,330700,#00E400,120.23692,#00E400,5,优,0.7,优,#00E400,#00E400,330783002,优,#00E400,金华市,#00E400,优,8,14,#00E400,2,2026-05-23 13:00:00
3,优,331181,37,28.08007,优,--,15,6,14,优,#00E400,#00E400,8,龙泉环保大楼,#00E400,15,优,优,优,331100,#00E400,119.1328,#00E400,10,优,0.5,优,#00E400,#00E400,331181001,优,#00E400,丽水市,#00E400,优,12,8,#00E400,2,2026-05-23 13:00:00
4,优,330127,49,29.5995,优,--,24,1,28,优,#00E400,#00E400,9,淳安环保大楼,#00E400,16,优,优,优,330100,#00E400,119.0481,#00E400,4,优,0.7,优,#00E400,#00E400,330127001,优,#00E400,杭州市,#00E400,优,5,19,#00E400,5,2026-05-23 13:00:00
5,优,331181,34,28.076,优,--,14,7,16,优,#00E400,#00E400,9,粮食大楼,#00E400,16,优,优,优,331100,#00E400,119.1217,#00E400,8,优,0.6,优,#00E400,#00E400,331181002,优,#00E400,丽水市,#00E400,优,16,5,#00E400,5,2026-05-23 13:00:00
6,优,331127,50,27.9772,优,--,10,3,21,优,#00E400,#00E400,2,景宁县政府,#00E400,16,优,优,优,331100,#00E400,119.6311,#00E400,5,优,0.4,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,11,4,#00E400,5,2026-05-23 13:00:00
7,优,331126,53,27.629585,优,--,11,5,25,优,#00E400,#00E400,2,庆元监测楼,#00E400,17,优,优,优,331100,#00E400,119.054809,#00E400,9,优,0.5,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,15,6,#00E400,8,2026-05-23 13:00:00
8,优,330727,55,29.051486,优,--,16,11,30,优,#00E400,#00E400,7,国税大楼,#00E400,18,优,优,优,330700,#00E400,120.438346,#00E400,7,优,0.6,优,#00E400,#00E400,330727002,优,#00E400,金华市,#00E400,优,12,6,#00E400,9,2026-05-23 13:00:00
9,优,330727,55,29.039869,优,--,16,4,32,优,#00E400,#00E400,6,南园初中,#00E400,18,优,优,优,330700,#00E400,120.440622,#00E400,5,优,0.4,优,#00E400,#00E400,330727003,优,#00E400,金华市,#00E400,优,9,7,#00E400,9,2026-05-23 13:00:00
10,优,330781,55,29.216166,优,--,17,7,23,优,#00E400,#00E400,6,兰溪监测站,#00E400,18,优,优,优,330700,#00E400,119.459992,#00E400,11,优,0.7,优,#00E400,#00E400,330781001,优,#00E400,金华市,#00E400,优,17,11,#00E400,9,2026-05-23 13:00:00
