,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331127,70,28.002222,优,--,22,9,28,优,#00E400,#00E400,5,红星小学,#00E400,22,优,优,优,331100,#00E400,119.636389,#00E400,10,优,0.4,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,22,10,#00E400,1,2026-06-11 14:00:00
1,优,330329,72,27.5438,优,--,12,7,36,优,#00E400,#00E400,6,泰顺实验中学,#00E400,23,优,优,优,330300,#00E400,119.716111,#00E400,9,优,0.4,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,21,6,#00E400,2,2026-06-11 14:00:00
2,优,331127,72,27.9772,优,--,17,6,30,优,#00E400,#00E400,4,景宁县政府,#00E400,23,优,优,优,331100,#00E400,119.6311,#00E400,11,优,0.4,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,16,9,#00E400,2,2026-06-11 14:00:00
3,优,331126,76,27.6211,优,--,13,8,44,优,#00E400,#00E400,5,庆元气象局,#00E400,24,优,优,优,331100,#00E400,119.0788,#00E400,12,优,0.5,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,20,8,#00E400,4,2026-06-11 14:00:00
4,优,330329,77,27.557,优,--,12,7,52,优,#00E400,#00E400,5,罗阳,#00E400,25,优,优,优,330300,#00E400,119.7084,#00E400,6,优,0.4,优,#00E400,#00E400,330329001,优,#00E400,温州市,#00E400,优,11,7,#00E400,5,2026-06-11 14:00:00
5,优,331126,83,27.629585,优,--,12,8,49,优,#00E400,#00E400,5,庆元监测楼,#00E400,26,优,优,优,331100,#00E400,119.054809,#00E400,9,优,0.6,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,23,4,#00E400,6,2026-06-11 14:00:00
6,优,331121,84,28.1094,优,--,23,17,32,优,#00E400,#00E400,8,青田中学,#00E400,27,优,优,优,331100,#00E400,120.3161,#00E400,13,优,0.4,优,#00E400,#00E400,331121002,优,#00E400,丽水市,#00E400,优,27,11,#00E400,7,2026-06-11 14:00:00
7,优,330328,56,27.804722,优,--,26,11,28,优,#00E400,#00E400,9,文成中学,#00E400,28,优,优,优,330300,#00E400,120.077222,#00E400,13,优,0.3,优,#00E400,#00E400,330328002,优,#00E400,温州市,#00E400,优,28,12,#00E400,8,2026-06-11 14:00:00
8,优,330327,84,27.503889,优,--,36,7,50,优,#00E400,#00E400,9,灵溪,#00E400,28,优,优,优,330300,#00E400,120.395278,#00E400,17,优,0.5,优,#00E400,#00E400,330327001,优,#00E400,温州市,#00E400,优,28,20,#00E400,8,2026-06-11 14:00:00
9,优,331121,79,28.1341,优,--,32,10,42,优,#00E400,#00E400,6,塔山小学,#00E400,28,优,优,优,331100,#00E400,120.2936,#00E400,13,优,0.4,优,#00E400,#00E400,331121001,优,#00E400,丽水市,#00E400,优,28,11,#00E400,8,2026-06-11 14:00:00
10,优,330328,48,27.7838,优,--,34,13,23,优,#00E400,#00E400,5,大峃,#00E400,31,优,优,优,330300,#00E400,120.085,#00E400,14,优,0.4,优,#00E400,#00E400,330328001,优,#00E400,温州市,#00E400,优,31,13,#00E400,11,2026-06-11 14:00:00
11,优,330326,99,27.6593,优,--,28,12,62,优,#00E400,#00E400,10,平阳监测站,#00E400,31,优,优,优,330300,#00E400,120.5705,#00E400,13,优,0.4,优,#00E400,#00E400,330326001,优,#00E400,温州市,#00E400,优,26,19,#00E400,11,2026-06-11 14:00:00
