timepoint,stationcode,longitude,latitude,area,positionname,primarypollutant,aqi,pm10,pm10_24h,pm2_5,pm2_5_24h,o3,o3_24h,o3_8h,o3_8h_24h,no2,no2_24h,so2,so2_24h,co,co_24h
2026-05-16T2100,2483A,109.9297,27.5383,怀化市,河西地税局,细颗粒物(PM2.5),90,NA,48,55,42,44,44,70,63,10,8,6,6,/,/
2026-05-16T2100,2484A,109.9783,27.5342,怀化市,市四医院,细颗粒物(PM2.5),80,59,58,50,43,45,45,69,64,6,8,6,6,0.6,0.6
2026-05-16T2100,2485A,109.9971,27.5579,怀化市,监测楼,细颗粒物(PM2.5),68,55,54,44,45,38,38,63,57,6,8,5,6,0.6,0.5
2026-05-16T2100,1210A,119.0566,33.5991,淮安市,钵池山,,46,46,35,20,15,90,90,125,123,25,13,10,10,0.4,0.4
2026-05-16T2100,1211A,119.0083,33.578,淮安市,北京南路,颗粒物(PM10),53,53,42,13,15,122,122,133,133,18,10,7,7,0.2,0.2
2026-05-16T2100,1212A,118.9938,33.6083,淮安市,市监测站,,39,36,29,18,15,123,123,135,135,17,11,6,6,0.2,0.2
2026-05-16T2100,1213A,119.135,33.5038,淮安市,楚州区监测站,,46,46,41,22,17,107,107,132,131,21,10,6,6,0.2,0.2
2026-05-16T2100,3426A,118.8757,33.2897,淮安市,新华书店,颗粒物(PM10),55,57,43,16,20,117,117,134,133,16,10,8,7,0.7,0.7
2026-05-16T2100,4092A,119.119691,33.550006,淮安市,枚皋中路89号,,43,43,39,22,16,102,102,130,129,11,4,7,7,0.6,0.6
2026-05-16T2100,3340A,112.6005,34.6323,洛阳市,伊滨,细颗粒物(PM2.5),58,50,45,39,33,38,38,70,52,17,15,7,8,0.5,0.4
2026-05-16T2100,3341A,112.495,34.6338,洛阳市,中移产业园,细颗粒物(PM2.5),98,NA,41,59,33,35,35,60,43,15,14,8,8,0.8,0.7
2026-05-16T2100,3593A,112.5736,34.8993,洛阳市,吉利监测站,细颗粒物(PM2.5),54,54,48,37,30,59,59,80,51,12,14,7,8,0.4,0.4
2026-05-16T2100,3635A,112.3678,34.6623,洛阳市,河科大西苑校区,细颗粒物(PM2.5),86,NA,40,53,34,50,50,72,52,18,19,8,9,0.8,0.7
2026-05-16T2100,3636A,112.4387,34.678,洛阳市,英才小学,NA,NA,66,45,59,34,37,37,44,40,15,17,9,18,NA,0.6
2026-05-16T2100,4214A,112.460027,34.694929,洛阳市,春都路1号院,细颗粒物(PM2.5),84,NA,39,52,32,40,40,61,44,14,15,5,6,0.3,0.3
2026-05-16T2100,2399A,114.051,33.5721,漯河市,三五一五工厂,颗粒物(PM10),55,56,48,34,24,85,85,130,122,24,14,6,6,0.3,0.3
2026-05-16T2100,2400A,114.0055,33.5698,漯河市,漯河大学,,47,47,44,23,28,98,98,132,126,22,17,7,6,0.6,0.5
2026-05-16T2100,2401A,114.0134,33.5826,漯河市,市水利局,颗粒物(PM10),62,66,48,31,27,88,88,126,119,21,15,6,6,0.6,0.5
2026-05-16T2100,2402A,114.0261,33.5697,漯河市,市广电局,颗粒物(PM10),53,54,43,28,25,94,94,127,121,22,13,6,5,0.6,0.5
2026-05-16T2100,3478A,113.9691,33.568,漯河市,市图书馆,颗粒物(PM10),52,52,48,30,25,99,99,125,120,16,10,6,7,0.8,0.7
2026-05-16T2100,4250A,114.089259,33.588274,漯河市,韶山路11号,颗粒物(PM10),58,61,53,35,27,62,62,122,110,33,14,8,7,0.7,0.6
2026-05-16T2100,1798A,118.5084,31.6838,马鞍山市,湖东路四小,,49,49,41,18,16,130,130,144,144,15,12,9,8,0.3,0.3
2026-05-16T2100,1799A,118.5019,31.6449,马鞍山市,开发区,颗粒物(PM10),58,61,63,21,17,126,126,141,140,20,16,9,8,0.4,0.4
2026-05-16T2100,3633A,118.4914,31.681,马鞍山市,雨山,颗粒物(PM10),55,56,39,17,17,134,134,144,144,14,11,5,6,0.4,0.4
2026-05-16T2100,4191A,118.527362,31.722269,马鞍山市,慈湖高新区,颗粒物(PM10),51,51,48,16,16,129,129,141,141,18,16,7,8,0.3,0.4
2026-05-16T2100,1686A,111.0285,21.469,茂名市,电白南海,,21,9,13,3,6,66,66,77,71,6,7,5,5,0.4,0.4
2026-05-16T2100,1687A,110.9294,21.6533,茂名市,茂石化七小,,18,7,14,3,5,57,57,70,60,8,7,6,7,0.4,0.4
2026-05-16T2100,1688A,110.9108,21.6688,茂名市,健康路,,19,6,9,3,5,60,60,72,64,8,7,4,5,0.5,0.5
2026-05-16T2100,1689A,110.8592,21.6826,茂名市,高岭,,20,6,17,3,7,63,63,72,63,8,10,6,7,/,/
2026-05-16T2100,3450A,111.0101,21.5165,茂名市,电白水东,,20,6,8,3,4,62,62,70,64,5,6,3,3,/,/
2026-05-16T2100,2540A,103.8414,30.0871,眉山市,气象局,颗粒物(PM10),65,71,26,14,22,88,88,106,106,23,21,6,7,0.6,0.8
2026-05-16T2100,3148A,103.829,30.0563,眉山市,区人社局,,40,40,43,18,25,94,94,105,105,24,20,6,8,0.7,0.5
2026-05-16T2100,4148A,103.8836,30.0695,眉山市,眉职院,,32,32,48,13,23,76,76,99,99,20,19,8,8,0.7,0.7
2026-05-16T2100,1690A,116.1248,24.3307,梅州市,梅江月梅,,28,NA,10,19,7,26,26,70,48,17,6,/,/,/,/
2026-05-16T2100,1691A,116.0798,24.2719,梅州市,梅县新城,,20,NA,10,14,6,34,34,71,49,18,10,8,8,0.5,0.4
2026-05-16T2100,3315A,116.1234,24.2994,梅州市,梅龙,,20,14,9,14,7,60,60,69,55,7,5,6,6,0.5,0.4
2026-05-16T2100,1878A,104.7775,31.4741,绵阳市,富乐山,,19,19,11,8,4,52,52,78,72,11,9,7,7,0.8,0.7
2026-05-16T2100,1880A,104.6698,31.4668,绵阳市,高新区自来水公司,NA,NA,20,10,13,4,56,56,86,83,17,9,NA,7,0.7,0.6
2026-05-16T2100,3491A,104.6899,31.5324,绵阳市,西科大附属小学,,24,24,13,11,7,52,52,84,79,21,12,4,4,0.5,0.4
2026-05-16T2100,3492A,104.5647,31.5343,绵阳市,安州区旅游局,,22,18,12,10,6,69,69,100,97,15,6,6,6,0.7,0.6
2026-05-16T2100,4146A,104.7092,31.4972,绵阳市,科技城新区公安局,,22,22,14,10,5,56,56,77,74,12,9,6,6,0.6,0.5
2026-05-16T2100,2568A,102.2503,31.8896,阿坝藏族羌族自治州,马师校,,35,34,20,3,5,111,111,118,118,3,4,6,7,0.3,0.3
2026-05-16T2100,3994A,102.2174,31.9016,阿坝藏族羌族自治州,马尔康中学西区,,33,32,21,6,7,105,105,111,111,5,5,4,4,0.3,0.3
2026-05-16T2100,2695A,80.2899,41.1684,阿克苏地区,电视台,颗粒物(PM10),163,276,238,86,73,113,113,116,116,5,8,3,3,0.4,0.5
2026-05-16T2100,2696A,80.2592,41.1541,阿克苏地区,艺术中心,细颗粒物(PM2.5),212,214,200,162,137,119,119,124,124,8,13,3,4,0.4,0.4
2026-05-16T2100,2205A,105.699,38.8409,阿拉善盟,蒙二幼,,32,14,31,3,12,102,102,106,106,7,7,8,8,0.4,0.5
2026-05-16T2100,2206A,105.7198,38.8508,阿拉善盟,环保局新楼,,31,10,29,3,13,99,99,100,100,6,5,9,9,0.5,0.6
2026-05-16T2100,2708A,88.1266,47.8515,阿勒泰地区,市站,,24,13,14,7,2,74,74,89,88,10,6,5,5,0.1,0.1
2026-05-16T2100,4166A,88.1198,47.7931,阿勒泰地区,阿勒泰路33号,,27,14,11,3,2,86,86,89,89,5,5,5,5,0.2,0.2
2026-05-16T2100,2630A,80.1171,32.4999,阿里地区,阿里监测站,,40,18,23,7,7,128,128,124,124,2,5,10,9,0.3,0.3
2026-05-16T2100,3192A,80.0906,32.5029,阿里地区,阿里藏医院,,42,10,15,3,3,133,133,129,129,2,2,5,5,0.2,0.3
2026-05-16T2100,2644A,109.0088,32.6974,安康市,汉滨区检察院,,19,11,42,7,27,59,59,68,68,8,12,47,22,0.5,0.5
2026-05-16T2100,4054A,109.0324,32.6913,安康市,市邮政管理局,,18,14,39,9,28,55,55,67,65,7,11,4,11,0.6,0.6
2026-05-16T2100,2291A,117.0806,30.5181,安庆市,环科院,二氧化氮(NO2),60,37,21,21,10,9,9,133,116,120,18,7,8,0.5,0.5
2026-05-16T2100,2292A,117.0331,30.5118,安庆市,马山宾馆,NA,NA,38,20,32,10,NA,NA,120,115,79,16,6,6,0.6,0.5
2026-05-16T2100,2294A,116.9897,30.6146,安庆市,安庆大学,,35,33,18,24,8,80,80,126,117,20,10,4,5,0.4,0.4
2026-05-16T2100,3173A,117.0598,30.5351,安庆市,市人大,,30,30,22,16,12,79,79,131,122,30,13,5,5,0.5,0.5
2026-05-16T2100,3123A,105.9408,26.2431,安顺市,凤凰山,,32,30,21,22,17,82,82,89,87,4,5,7,6,0.6,0.5
2026-05-16T2100,3124A,105.9443,26.2567,安顺市,金钟山,,29,26,18,20,17,74,74,82,80,4,4,8,7,0.5,0.5
2026-05-16T2100,3125A,105.8983,26.248,安顺市,娄家坡,,35,26,20,24,17,71,71,84,81,3,3,8,7,0.6,0.5
2026-05-16T2100,1819A,114.3552,36.1017,安阳市,红庙街,细颗粒物(PM2.5),76,62,49,48,34,28,28,78,55,24,17,2,4,0.6,0.4
2026-05-16T2100,1820A,114.361,36.0681,安阳市,银杏小区,细颗粒物(PM2.5),90,57,48,55,38,42,42,79,65,14,10,1,3,0.6,0.5
2026-05-16T2100,3141A,114.3921,36.0879,安阳市,信访局,细颗粒物(PM2.5),90,NA,48,55,37,38,38,77,60,14,12,3,3,0.4,0.3
2026-05-16T2100,3669A,114.4706,36.0634,安阳市,左辅环卫站,细颗粒物(PM2.5),76,75,65,48,37,42,42,67,60,14,17,3,3,0.5,0.4
2026-05-16T2100,4117A,114.2918,36.0769,安阳市,钢三路198号,细颗粒物(PM2.5),90,68,50,55,29,35,35,73,53,14,11,3,3,0.3,0.4
2026-05-16T2100,1748A,123.0441,41.1201,鞍山市,深沟寺,,42,42,48,19,23,106,106,158,150,20,19,9,12,1.0,1
2026-05-16T2100,1749A,123.011,41.0931,鞍山市,太阳城,,42,42,58,21,29,100,100,155,146,20,17,10,11,1.2,1.1
2026-05-16T2100,1750A,123.0483,41.1445,鞍山市,太平,颗粒物(PM10),53,53,74,25,30,103,103,153,144,27,25,12,14,1.1,1.1
2026-05-16T2100,1751A,122.964,41.0968,鞍山市,铁西三道街,,43,43,82,25,34,105,105,155,145,22,27,8,10,1.0,1.2
2026-05-16T2100,1753A,123.0219,41.0822,鞍山市,明达新区,,47,47,54,22,28,104,104,153,146,20,19,9,10,0.6,0.9
2026-05-16T2100,4201A,122.944647,41.082639,鞍山市,兴盛南路290号,,44,44,83,22,36,107,107,160,150,25,29,10,12,0.7,1
2026-05-16T2100,2195A,107.4206,40.7609,巴彦淖尔市,附二中,,31,31,48,13,27,96,96,93,93,9,6,10,9,0.5,0.6
2026-05-16T2100,2196A,107.37,40.7372,巴彦淖尔市,市环保大楼,,36,36,55,7,23,94,94,90,90,8,6,7,8,0.4,0.3
2026-05-16T2100,1956A,86.1476,41.7529,巴音郭楞蒙古自治州,孔雀公园,颗粒物(PM10),134,206,233,58,65,107,107,102,102,8,11,4,4,0.2,0.2
2026-05-16T2100,1957A,86.1971,41.7166,巴音郭楞蒙古自治州,棉纺厂,颗粒物(PM10),189,328,292,74,71,107,107,106,106,9,15,/,/,/,/
2026-05-16T2100,1958A,86.236,41.7172,巴音郭楞蒙古自治州,经济开发区,颗粒物(PM10),150,249,235,82,65,105,105,101,101,7,6,9,9,0.2,0.1
2026-05-16T2100,3181A,106.776805,31.852614,巴中市,市五中,,19,16,13,13,7,36,36,49,47,8,8,6,5,0.6,0.6
2026-05-16T2100,3183A,106.7419,31.8654,巴中市,圣泉水务公司,,18,18,10,12,7,30,30,52,48,20,12,6,6,0.6,0.6
2026-05-16T2100,3616A,106.7617,31.8343,巴中市,市中心医院,,20,20,11,14,6,32,32,56,53,16,9,5,5,0.5,0.5
2026-05-16T2100,2235A,122.7909,45.608,白城市,洮北区环保局,,30,30,25,16,10,88,88,103,102,11,7,4,4,0.2,0.2
2026-05-16T2100,2236A,122.8741,45.5725,白城市,市环保局,,27,27,17,12,9,84,84,94,94,13,11,6,4,0.2,0.2
2026-05-16T2100,2231A,126.4219,41.9172,白山市,喜丰,颗粒物(PM10),53,54,50,19,17,68,68,151,130,36,26,10,11,0.5,0.4
2026-05-16T2100,2232A,126.4082,41.9416,白山市,环保局,,46,46,32,24,18,84,84,146,127,16,13,14,12,0.7,0.5
2026-05-16T2100,2647A,104.1727,36.5448,白银市,第三小学,,49,48,54,34,37,98,98,111,110,18,12,34,18,0.5,0.5
2026-05-16T2100,2648A,104.1467,36.5482,白银市,动力公司,,40,40,50,21,30,96,96,112,111,17,12,17,11,0.3,0.6
2026-05-16T2100,2512A,106.6102,23.901,百色市,市监测站,,23,20,24,3,10,71,71,94,91,9,9,10,9,0.4,0.5
2026-05-16T2100,2513A,106.6524,23.8842,百色市,市中心血站,,23,NA,28,14,18,73,73,97,92,7,9,9,10,0.6,0.7
2026-05-16T2100,4133A,106.6273,23.8798,百色市,龙景西路,,31,31,31,11,15,70,70,94,90,10,11,12,12,0.4,0.4
2026-05-16T2100,2270A,117.396,32.9389,蚌埠市,工人疗养院,颗粒物(PM10),63,67,55,17,16,119,119,140,139,35,18,16,7,0.3,0.3
2026-05-16T2100,2271A,117.3606,32.9428,蚌埠市,百货大楼,颗粒物(PM10),53,53,50,15,15,127,127,141,141,21,15,9,7,0.3,0.4
2026-05-16T2100,2273A,117.4183,32.8909,蚌埠市,蚌埠学院,颗粒物(PM10),51,51,47,17,17,132,132,147,147,11,10,7,5,0.3,0.4
2026-05-16T2100,2274A,117.3534,32.9672,蚌埠市,淮上区政府,颗粒物(PM10),55,56,48,12,14,135,135,150,150,22,14,6,6,0.3,0.3
2026-05-16T2100,2275A,117.3143,32.8977,蚌埠市,高新区,颗粒物(PM10),58,61,45,18,18,130,130,139,139,10,10,7,8,0.2,0.3
2026-05-16T2100,3715A,117.3091,32.9314,蚌埠市,蚌埠田家炳中学,颗粒物(PM10),53,53,47,17,16,137,137,145,145,10,12,6,6,0.3,0.3
2026-05-16T2100,1585A,109.8761,40.6533,包头市,市环境监测站,,37,37,24,9,28,80,80,88,82,12,18,5,7,0.4,0.6
2026-05-16T2100,1587A,109.9992,40.5843,包头市,包头八中,,23,23,37,10,29,73,73,80,78,11,17,10,15,0.3,0.7
2026-05-16T2100,1589A,109.8641,40.6288,包头市,惠龙物流,,24,12,30,12,29,75,75,88,81,11,14,5,7,0.4,0.6
2026-05-16T2100,1590A,110.0376,40.5546,包头市,东河鸿龙湾,,23,NA,29,8,35,72,72,83,78,7,15,12,15,0.4,0.6
2026-05-16T2100,3283A,109.9154,40.5684,包头市,滨河大厦,,23,23,23,14,26,73,73,94,87,13,15,5,6,0.3,0.5
2026-05-16T2100,3419A,109.9449,40.6259,包头市,包头市委党校,,23,NA,33,11,24,73,73,88,82,15,17,7,9,0.1,0.4
2026-05-16T2100,3683A,109.8332,40.6577,包头市,昆区政府,,27,NA,31,14,26,85,85,97,88,13,18,2,3,0.3,0.6
2026-05-16T2100,1931A,107.0802,34.3129,宝鸡市,竹园沟,,45,NA,26,31,15,85,85,93,93,7,4,8,8,0.5,0.4
2026-05-16T2100,1933A,107.1429,34.3549,宝鸡市,监测站,,38,NA,35,26,19,74,74,93,93,9,8,7,7,0.4,0.4
2026-05-16T2100,1934A,107.1172,34.3759,宝鸡市,技工学校,,40,NA,35,28,19,77,77,96,96,8,7,4,4,0.8,0.7
2026-05-16T2100,1936A,107.2025,34.3518,宝鸡市,文理学院,,39,NA,36,27,20,77,77,96,95,9,9,6,6,0.6,0.5
2026-05-16T2100,1937A,107.2396,34.3626,宝鸡市,三迪小学,,36,NA,43,25,22,80,80,100,100,15,14,6,6,0.5,0.5
2026-05-16T2100,4155A,107.1721,34.3558,宝鸡市,滨河北路,,39,38,36,27,18,72,72,91,90,7,6,8,8,0.6,0.5
2026-05-16T2100,4308A,107.3898,34.3601,宝鸡市,陈仓区北开路21号,,33,NA,37,23,22,76,76,89,88,4,6,2,2,0.6,0.6
2026-05-16T2100,1051A,115.4803,38.8568,保定市,游泳馆,颗粒物(PM10),53,54,66,34,41,64,64,82,61,17,21,2,2,0.3,0.4
2026-05-16T2100,1052A,115.509,38.8895,保定市,华电二区,细颗粒物(PM2.5),66,50,70,43,43,50,50,66,47,12,13,2,3,0.5,0.6
2026-05-16T2100,1053A,115.4588,38.9037,保定市,接待中心,细颗粒物(PM2.5),68,60,72,44,48,61,61,76,54,12,14,3,1,0.1,0.3
2026-05-16T2100,1054A,115.4484,38.8344,保定市,地表水厂,细颗粒物(PM2.5),64,58,76,42,44,69,69,81,63,13,17,1,3,0.4,0.5
2026-05-16T2100,3581A,115.3136,38.9511,保定市,满城区生态环境分局,,46,39,44,32,32,66,66,83,51,11,14,2,3,0.3,0.4
2026-05-16T2100,3582A,115.4709,38.7628,保定市,清苑区第二中学,颗粒物(PM10),55,57,82,29,31,62,62,75,61,20,24,7,8,0.3,0.4
2026-05-16T2100,3583A,115.6231,39.0223,保定市,徐水物探局,,48,48,71,33,44,56,56,68,55,15,17,1,2,0.3,0.5
2026-05-16T2100,4004A,115.4199,38.8665,保定市,双鹰农机,细颗粒物(PM2.5),60,NA,56,40,48,67,67,81,58,11,15,3,2,0.3,0.4
2026-05-16T2100,4034A,115.515,38.8589,保定市,植保所站,细颗粒物(PM2.5),60,47,72,40,47,68,68,80,62,15,18,3,2,0.0,0.2
2026-05-16T2100,2594A,99.1589,25.1137,保山市,市环境监测站,,33,33,21,18,12,90,90,95,94,6,7,7,7,0.3,0.2
2026-05-16T2100,2595A,99.1616,25.1381,保山市,市环保局,,35,35,23,20,17,86,86,97,95,4,5,6,6,0.2,0.2
2026-05-16T2100,1867A,109.1435,21.4085,北海市,海滩公园,,23,NA,14,16,15,63,63,74,70,6,6,1,2,0.3,0.4
2026-05-16T2100,1868A,109.0983,21.466,北海市,新市环保局,,21,NA,12,10,11,67,67,76,72,5,6,3,2,0.5,0.4
2026-05-16T2100,1869A,109.1775,21.5232,北海市,北海工业园,,17,11,16,6,12,54,54,69,68,6,7,1,2,0.4,0.4
2026-05-16T2100,3400A,109.1844,21.4396,北海市,龙潭自来水厂,,19,11,13,3,5,60,60,68,67,3,4,3,2,0.6,0.6
2026-05-16T2100,1001A,116.3611,39.8786,北京市,万寿西宫,颗粒物(PM10),60,64,49,38,29,84,84,108,108,9,10,3,4,0.4,0.6
2026-05-16T2100,1003A,116.4174,39.9289,北京市,东四,颗粒物(PM10),60,64,57,39,37,85,85,104,104,12,13,3,5,0.2,0.5
2026-05-16T2100,1004A,116.4073,39.8858,北京市,天坛,颗粒物(PM10),61,65,51,37,28,75,75,102,101,13,14,3,2,0.4,0.6
2026-05-16T2100,1005A,116.4622,39.9364,北京市,农展馆,颗粒物(PM10),59,62,51,36,31,81,81,102,102,14,14,3,4,0.5,0.7
2026-05-16T2100,1006A,116.3399,39.9293,北京市,官园,颗粒物(PM10),60,64,51,39,30,78,78,94,94,17,17,3,2,0.4,0.6
