site,city,AQI,SO₂,NO₂,O₃,PM₁₀,PM₂.₅,CO,O₃-8h,PM₁₀-24h,PM₂.₅-24h,time
奉化教育局,宁波市,34,6,16,108,32,15,0.5,120,31,19,2026-05-31 01:00:00
老年活动中心,杭州市,50,14,14,151,50,30,0.4,154,43,27,2026-05-31 01:00:00
桐庐江北,杭州市,59,5,28,75,62,39,0.5,120,43,27,2026-05-31 01:00:00
海辰小学,杭州市,65,9,48,56,71,39,0.9,105,51,26,2026-05-31 01:00:00
桐庐江南,杭州市,68,8,21,86,75,38,0.5,133,48,27,2026-05-31 01:00:00
建德监测大楼,杭州市,50,8,16,106,50,25,0.6,132,43,23,2026-05-31 01:00:00
第二中学,杭州市,52,5,19,96,52,31,0.6,136,40,25,2026-05-31 01:00:00
淳安环保大楼,杭州市,43,11,11,136,32,27,0.6,138,36,29,2026-05-31 01:00:00
柳市,温州市,33,4,15,78,33,19,0.6,127,30,23,2026-05-31 01:00:00
大峃,温州市,37,8,10,64,37,19,0.4,88,28,18,2026-05-31 01:00:00
苍南中学,温州市,32,8,16,102,21,10,0.4,142,30,19,2026-05-31 01:00:00
洞头气象局,温州市,50,8,6,158,26,15,0.5,162,20,7,2026-05-31 01:00:00
灵溪,温州市,24,9,15,75,15,10,0.4,116,29,18,2026-05-31 01:00:00
安阳新区,温州市,36,8,19,97,36,21,0.5,133,33,18,2026-05-31 01:00:00
罗阳,温州市,28,5,8,78,28,17,0.5,86,31,19,2026-05-31 01:00:00
乐成,温州市,32,5,11,100,19,10,0.5,110,22,13,2026-05-31 01:00:00
花园桥,温州市,25,7,18,80,25,12,0.6,98,27,17,2026-05-31 01:00:00
文成中学,温州市,29,8,13,47,29,17,0.4,63,23,16,2026-05-31 01:00:00
平阳监测站,温州市,26,9,9,83,19,6,0.4,103,25,13,2026-05-31 01:00:00
泰顺实验中学,温州市,31,6,6,90,31,20,0.5,100,28,20,2026-05-31 01:00:00
瓯北,温州市,30,8,48,48,30,14,0.5,100,30,17,2026-05-31 01:00:00
龙港实验中学,温州市,34,5,24,107,24,12,0.3,150,27,18,2026-05-31 01:00:00
龙港,温州市,30,8,24,96,24,11,0.4,138,29,19,2026-05-31 01:00:00
平阳县政府,温州市,--,--,--,--,--,--,--,--,--,--,2026-05-31 01:00:00
上塘,温州市,35,6,20,57,35,18,0.7,90,40,25,2026-05-31 01:00:00
安吉实验小学,湖州市,64,7,47,34,53,42,0.5,98,35,26,2026-05-31 01:00:00
地信科创园,湖州市,36,8,21,66,35,25,0.5,113,39,24,2026-05-31 01:00:00
龙山新区,湖州市,36,5,18,62,36,20,0.5,110,35,19,2026-05-31 01:00:00
职教中心,湖州市,41,4,20,76,41,22,0.4,130,41,18,2026-05-31 01:00:00
安吉城东,湖州市,--,--,--,--,--,--,--,--,--,--,2026-05-31 01:00:00
春晖小学,湖州市,38,7,25,65,38,26,0.4,95,41,26,2026-05-31 01:00:00
丽湖小区,绍兴市,35,6,21,111,21,15,0.3,132,22,13,2026-05-31 01:00:00
城新小学,绍兴市,70,8,23,91,78,31,0.4,117,33,16,2026-05-31 01:00:00
青少年宫,绍兴市,50,8,55,59,50,29,0.4,115,29,16,2026-05-31 01:00:00
杨树畈,绍兴市,40,6,20,89,40,24,0.4,124,27,11,2026-05-31 01:00:00
钟楼站,绍兴市,40,7,15,125,28,14,0.4,126,26,14,2026-05-31 01:00:00
城东站,绍兴市,40,6,15,126,29,16,0.4,124,28,14,2026-05-31 01:00:00
马寅初初中,绍兴市,39,5,21,123,28,15,0.4,145,27,14,2026-05-31 01:00:00
岱山环保大楼,舟山市,44,6,13,138,23,12,0.4,150,22,10,2026-05-31 01:00:00
嵊泗菜园,舟山市,38,9,8,120,16,10,0.4,141,19,10,2026-05-31 01:00:00
岱山高亭,舟山市,41,7,8,130,25,12,0.5,146,22,9,2026-05-31 01:00:00
人民医院,衢州市,44,10,16,93,44,24,0.5,127,52,35,2026-05-31 01:00:00
开化气象局,衢州市,62,6,18,44,66,25,0.5,76,54,28,2026-05-31 01:00:00
衢州三中（市）,衢州市,39,7,20,101,39,20,0.5,120,52,36,2026-05-31 01:00:00
图书馆大楼,衢州市,44,5,24,91,44,20,0.4,105,52,29,2026-05-31 01:00:00
开化监测大楼,衢州市,41,9,26,42,41,26,0.4,79,46,30,2026-05-31 01:00:00
江山环保大楼,衢州市,45,4,18,103,45,23,0.6,142,55,35,2026-05-31 01:00:00
建设大楼,衢州市,45,8,24,109,45,19,0.4,133,42,25,2026-05-31 01:00:00
龙游二高,衢州市,45,6,18,129,45,21,0.3,146,54,31,2026-05-31 01:00:00
常山环保大楼,衢州市,36,5,16,99,36,14,0.4,103,51,28,2026-05-31 01:00:00
武义县政府,金华市,35,8,15,88,35,23,0.6,110,44,26,2026-05-31 01:00:00
儿童公园,金华市,60,8,39,89,64,30,0.5,115,41,16,2026-05-31 01:00:00
南园初中,金华市,22,7,25,54,22,10,0.5,70,28,15,2026-05-31 01:00:00
广厦学院,金华市,47,6,30,81,47,20,0.5,89,34,20,2026-05-31 01:00:00
江东,金华市,44,7,29,89,44,20,0.6,105,32,16,2026-05-31 01:00:00
国税大楼,金华市,26,8,14,82,12,7,0.5,83,20,12,2026-05-31 01:00:00
第五中学,金华市,54,9,28,105,55,26,0.7,104,35,16,2026-05-31 01:00:00
永康一中,金华市,53,7,45,42,54,27,0.6,86,40,24,2026-05-31 01:00:00
北苑,金华市,53,6,40,72,53,33,0.6,101,33,19,2026-05-31 01:00:00
浦江中学,金华市,36,4,34,66,36,15,0.4,114,29,11,2026-05-31 01:00:00
东阳环保大楼,金华市,37,8,23,95,37,22,0.4,115,20,14,2026-05-31 01:00:00
兰溪监测站,金华市,32,7,22,98,32,21,0.7,122,35,23,2026-05-31 01:00:00
浦江实验中学,金华市,27,6,18,78,27,16,0.5,108,23,13,2026-05-31 01:00:00
兰溪八中,金华市,30,9,24,95,30,15,0.5,121,35,21,2026-05-31 01:00:00
武义北岭幼儿园,金华市,35,8,31,61,35,21,0.7,116,38,25,2026-05-31 01:00:00
西城供电所,金华市,48,8,28,51,48,25,0.4,98,41,20,2026-05-31 01:00:00
