,O3H8_level,regioncode,O3,latitude,CO_level,SYWRW,PM10H24,NO2,O3H8,O3_level,PM10_color,PM25_color,SO2,sitename,O3H8_color,AQI,NO2_level,AQI_level,PM10H24_level,districtcode,SO2_color,longitude,NO2_color,PM25,PM10_level,CO,PM25_level,CO_color,PM25H24_color,sitecode,PM25H24_level,AQI_color,districtname,O3_color,SO2_level,PM10,PM25H24,PM10H24_color,sort,time
0,优,331125,39,28.1173,优,--,11,11,65,优,#00E400,#00E400,5,云和监测楼,#00E400,13,优,优,优,331100,#00E400,119.5626,#00E400,9,优,0.3,优,#00E400,#00E400,331125001,优,#00E400,丽水市,#00E400,优,13,8,#00E400,1,2026-06-26 21:00:00
1,优,330329,37,27.5438,优,--,6,6,54,优,#00E400,#00E400,6,泰顺实验中学,#00E400,14,优,优,优,330300,#00E400,119.716111,#00E400,7,优,0.4,优,#00E400,#00E400,330329002,优,#00E400,温州市,#00E400,优,14,4,#00E400,2,2026-06-26 21:00:00
2,优,330329,46,27.557,优,--,4,9,59,优,#00E400,#00E400,4,罗阳,#00E400,15,优,优,优,330300,#00E400,119.7084,#00E400,3,优,0.3,优,#00E400,#00E400,330329001,优,#00E400,温州市,#00E400,优,8,3,#00E400,3,2026-06-26 21:00:00
3,优,331127,27,27.9772,优,--,12,19,64,优,#00E400,#00E400,4,景宁县政府,#00E400,16,优,优,优,331100,#00E400,119.6311,#00E400,4,优,0.5,优,#00E400,#00E400,331127002,优,#00E400,丽水市,#00E400,优,16,6,#00E400,4,2026-06-26 21:00:00
4,优,331126,52,27.629585,优,--,10,4,52,优,#00E400,#00E400,5,庆元监测楼,#00E400,17,优,优,优,331100,#00E400,119.054809,#00E400,7,优,0.4,优,#00E400,#00E400,331126001,优,#00E400,丽水市,#00E400,优,13,4,#00E400,5,2026-06-26 21:00:00
5,优,331125,33,28.1062,优,--,--,6,69,优,#00E400,#00E400,6,云和三中,#00E400,18,优,优,--,331100,#00E400,119.5728,#00E400,12,优,0.4,优,#00E400,#00E400,331125002,优,#00E400,丽水市,#00E400,优,7,8,--,6,2026-06-26 21:00:00
6,优,331126,58,27.6211,优,--,9,3,54,优,#00E400,#00E400,5,庆元气象局,#00E400,19,优,优,优,331100,#00E400,119.0788,#00E400,6,优,0.5,优,#00E400,#00E400,331126002,优,#00E400,丽水市,#00E400,优,11,3,#00E400,7,2026-06-26 21:00:00
7,优,331181,59,28.076,优,--,12,5,66,优,#00E400,#00E400,7,粮食大楼,#00E400,19,优,优,优,331100,#00E400,119.1217,#00E400,10,优,0.5,优,#00E400,#00E400,331181002,优,#00E400,丽水市,#00E400,优,14,7,#00E400,7,2026-06-26 21:00:00
8,优,330327,69,27.503889,优,--,16,7,84,优,#00E400,#00E400,10,灵溪,#00E400,22,优,优,优,330300,#00E400,120.395278,#00E400,9,优,0.4,优,#00E400,#00E400,330327001,优,#00E400,温州市,#00E400,优,16,11,#00E400,9,2026-06-26 21:00:00
9,优,331127,32,28.002222,优,--,16,15,66,优,#00E400,#00E400,5,红星小学,#00E400,23,优,优,优,331100,#00E400,119.636389,#00E400,12,优,0.4,优,#00E400,#00E400,331127003,优,#00E400,丽水市,#00E400,优,23,7,#00E400,10,2026-06-26 21:00:00
10,优,330328,11,27.804722,优,--,11,5,37,优,#00E400,#00E400,8,文成中学,#00E400,23,优,优,优,330300,#00E400,120.077222,#00E400,8,优,0.4,优,#00E400,#00E400,330328002,优,#00E400,温州市,#00E400,优,23,4,#00E400,10,2026-06-26 21:00:00
